genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_000615245.1_ASM61524v1_genomic.fna	0.0001942182256427	0.0001942182256427		2934843.0	63.0	2.0	0	0.0139648702327451	8.169186579893914e-06	0.0	0.0001714799888682		0.0	0.0		False					0.0	0.0	0.0	0.0	2	8	0.9507541998231652	0.0	29
GCA_001311425.1_ASM131142v1_genomic.fna	0.0002930796322614	0.0002262893759297		3009421.0	108.0	3.0	0	0.0207281807645786	1.199178883434158e-05	0.0	0.0002587558322204		0.0	0.0		False					0.0	0.0	0.0	0.0	4	5	0.975421863536317	0.0	55
GCA_001311745.1_ASM131174v1_genomic.fna	0.0022937805732492	0.0003093546199154	0.0005608974358974	2501983.0	141.0	4.0	0	0.1757193165619727	0.0001117220234715	0.0001558763588721	0.0020233584909945	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	25	31	0.9510129725236154	0.0	83
GCA_001311765.1_ASM131176v1_genomic.fna	0.0040613466710827	0.0021950423731532	0.0	2025929.0	114.0	10.0	0	0.1033712681750625	7.303743174943641e-05	8.489932273046021e-05	0.0035797464859544	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	31	68	0.9648264017441526	0.0	279
GCA_001435375.1_ASM143537v1_genomic.fna	25.98140189715968	0.3193048266811635	0.0024264423385667	1475258.0	31.0	28.0	0	112.42295509692798	0.0927546462225562	0.2215700575763696	0.9999999998912074	0.0017489373427879	0.9582712551969724	0.9608074083818486		False	5129.0	100.62136868785338	0.6622408936170627	0.9871320288463312	13640.0	12811.0	12743.0	1916.0	149504	411881	0.9519697999874434	14659.0	928351
GCA_002299975.1_ASM229997v1_genomic.fna	0.1871658427796841	0.0032473886912586	0.0024417907802644	1190495.0	150.0	4.0	0	5.001502180609771	0.0046427897053218	0.0022444445377763	0.1523330255847865	0.0001203403786936	0.994760479041916	0.9951347305389222		False					14.0	13.0	13.0	11.0	850	869	0.9512670770289248	24.0	1834
GCA_002418005.1_ASM241800v1_genomic.fna	0.0004111376654535	0.0004111376654535		2040679.0	99.0	3.0	0	0.0203713895729946	1.4330145700898776e-05	0.0	0.0003629686695236		0.0	0.0		False					0.0	0.0	0.0	0.0	3	4	0.9714793521279682	0.0	8
GCA_002418055.1_ASM241805v1_genomic.fna	0.0005130794093276	0.0005130794093276		1093398.0	56.0	1.0	0	0.0227622647899459	2.1880755248818502e-05	0.0	0.0004529465071809		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9878435782108944	0.0	4
GCA_003482405.1_ASM348240v1_genomic.fna	0.0006249771168119	0.0005658001282309		2348886.0	347.0	3.0	0	0.0270681833593497	1.79283672722035e-05	0.0	0.0005517025502947		0.0	0.0		False					0.0	0.0	0.0	0.0	6	6	0.9963210663397868	0.0	14
GCA_003666485.1_ASM366648v1_genomic.fna	0.006013740711394	0.0003338635111721	0.0007593843953829	3097074.0	5.0	3.0	0	0.4217679177153011	0.00023969995114	0.0002276342121628	0.0052960592139966	0.0	0.978723404255319	0.978723404255319		False					15.0	15.0	15.0	0.0	71	77	0.9687767331176014	15.0	193
