genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_001311425.1_ASM131142v1_genomic.fna	0.000288759864439	0.0001030098480737		3009421.0	108.0	1.0	0	0.0290691053959919	1.6817229522990422e-05	0.0	0.000254942456947		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.996551724137931	0.0	6
GCA_001311745.1_ASM131174v1_genomic.fna	7.234261783553274e-05	7.234261783553274e-05		2501983.0	141.0	1.0	0	0.0085534751587962	5.438284026772616e-06	0.0	6.387649135886075e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	4	0.956927450253368	0.0	10
GCA_001311765.1_ASM131176v1_genomic.fna	0.0015499062405444	0.0006451361326087	0.0	2025929.0	114.0	3.0	0	0.0854874576729452	6.040154547244718e-05	0.0001436378076428	0.0013676311493655	0.0	0.9656357388316152	0.9656357388316152		False					10.0	10.0	10.0	0.0	11	17	0.9477798003075816	10.0	42
GCA_001435375.1_ASM143537v1_genomic.fna	0.7687794270561488	0.1243490969037279	0.0020988451314668	1475258.0	31.0	24.0	0	6.421364942613938	0.0052979521220071	0.039808630083687	0.4927910520160669	0.0006174276221481	0.969861054352268	0.9710870453616672		False	195.0	87.1025641025641	0.7487468437162018	0.9953499339747216	1770.0	1698.0	1689.0	231.0	4143	9951	0.9516387391852048	1920.0	22764
GCA_002299975.1_ASM229997v1_genomic.fna	0.0085393050789797	0.0059630657835606	0.0	1190495.0	150.0	19.0	0	0.1381573808544509	0.0001282486025962	0.0001217980755904	0.0075118503434714	0.0	0.986206896551724	0.986206896551724		False					2.0	2.0	2.0	0.0	39	90	0.942207995345696	2.0	268
GCA_002418005.1_ASM241800v1_genomic.fna	0.0001416195295781	0.0001416195295781		2040679.0	99.0	1.0	0	0.0119577015596229	8.411581595023785e-06	0.0	0.0001250422261865		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996551724137931	0.0	3
GCA_003666485.1_ASM366648v1_genomic.fna	0.0005327609220832	0.0002273113267555		3097074.0	5.0	2.0	0	0.0390330804327011	2.218335506230088e-05	0.0	0.0004703172603467		0.0	0.0		False					0.0	0.0	0.0	0.0	6	8	0.9722648180518036	0.0	19
GCA_004556255.1_ASM455625v1_genomic.fna	0.0163056428029892	0.0123713852485649		1477280.0	211.0	46.0	0	0.1630235948942063	0.0001360857217692	0.0	0.0142947287425357		0.0	0.0		False					0.0	0.0	0.0	0.0	86	99	0.966922220453514	0.0	212
GCA_009809575.1_ASM980957v1_genomic.fna	0.0001471615829105	0.0001471615829105		1970623.0	6.0	1.0	0	0.0121338191768379	8.646256717665588e-06	0.0	0.000129935235396		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.993103448275862	0.0	4
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.4672906451149196	0.0097547210997353	0.0208056328300959	2817405.0	50.0	8.0	0	7.020234372114486	0.0041898565512104	0.0068893183621098	0.3380846753676628	0.0199578489984479	0.9755280783101494	0.9890777949510562		False	14736.0	116.55924267100976	0.2319701616528444	0.9285751750137328	475.0	212.0	205.0	1130.0	4767	6476	0.95609707013192	1335.0	15239
