genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCA_001311745.1_ASM131174v1_genomic.fna	9.592391315208762e-05	9.592391315208762e-05		2501983.0	141.0	1.0	0	0.0098492634098166	6.262143851788476e-06	0.0	8.469722830051207e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	2	0.0
GCA_001435375.1_ASM143537v1_genomic.fna	0.0700385966386896	0.0468067280435015	0.0022385625174208	1475258.0	31.0	22.0	0	0.3970479118526097	0.000327584687358	0.0011421730978581	0.0599705560259101	0.0	0.9863501483679522	0.9875370919881304		False					23.0	21.0	21.0	4.0	442	1426	0.9451631938039547	3052	25.0
GCA_002299975.1_ASM229997v1_genomic.fna	0.0005737109353672	0.0005737109353672		1190495.0	150.0	3.0	0	0.0234222630269481	2.174239613019598e-05	0.0	0.0005064584625233		0.0	0.0		False					0.0	0.0	0.0	0.0	3	9	0.9339108585017052	24	0.0
GCA_002418005.1_ASM241800v1_genomic.fna	0.000235215827673	0.0001421095625524		2040679.0	99.0	1.0	0	0.0204953740581754	1.441736192789816e-05	0.0	0.0002076740086023		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9958333333333332	4	0.0
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.156047497608615	0.007140968373379	0.0215198471243785	2817405.0	50.0	7.0	0	2.4251160724247263	0.0014473716865999	0.0049449759619224	0.1287183063813761	0.0156641114271768	0.9787539477461958	0.9908125179443008		False	2361.0	62.41253706056756	0.2885269052491393	0.9529876558414084	296.0	128.0	123.0	713.0	1883	2682	0.946659207419007	6400	836.0
GCA_900557215.1_UMGS2022_genomic.fna	0.0013474563937683	0.001152572880579		1195586.0	44.0	6.0	0	0.041812225972239	3.8381086491637424e-05	0.0	0.001189096459561		0.0	0.0		False					0.0	0.0	0.0	0.0	7	13	0.9685350678733032	29	0.0
GCF_000014425.1_ASM1442v1_genomic.fna	0.0002486327836314	0.0002486327836314		1894360.0	1.0	1.0	0	0.0157669656205365	1.1456182006218778e-05	0.0	0.0002195186502009		0.0	0.0		False					0.0	0.0	0.0	0.0	2	3	0.9583333333333334	14	0.0
GCF_000016825.1_ASM1682v1_genomic.fna	0.013462571351128	0.0116247203215814		1999618.0	1.0	1.0	0	0.1320069944551211	9.33566486665494e-05	0.0	0.011817073905453		0.0	0.0		False					0.0	0.0	0.0	0.0	114	126	0.9836288625288117	273	0.0
GCF_000159215.1_ASM15921v1_genomic.fna	0.0001237275743771	0.0001237275743771		1867005.0	74.0	1.0	0	0.0056438383024187	4.146962935017492e-06	0.0	0.0001092454804528		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9625	5	0.0
GCF_000159315.1_ASM15931v1_genomic.fna	0.0001650104978282	0.0001337724303106		2721039.0	113.0	1.0	0	0.0151447745208778	9.219483466120336e-06	0.0	0.0001456936552307		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	1.0	4	0.0
GCF_000159355.1_ASM15935v1_genomic.fna	0.001811289981067	0.0016383047673713		1780499.0	32.0	5.0	0	0.0464944960741772	3.490701735065171e-05	0.0	0.0015980907441847		0.0	0.0		False					0.0	0.0	0.0	0.0	14	15	0.9849305555555556	33	0.0
GCF_000159435.1_ASM15943v1_genomic.fna	0.0352942367146566	0.0338613521742557		1877332.0	112.0	13.0	0	0.192502472865023	0.0001413423908052	0.0	0.0306841940150587		0.0	0.0		False					0.0	0.0	0.0	0.0	281	289	0.9897255828654268	592	0.0
GCF_000160835.1_ASM16083v1_genomic.fna	0.000409050169873	0.000409050169873		2302896.0	20.0	3.0	0	0.0202384287504628	1.3348031544796394e-05	0.0	0.0003611260782729		0.0	0.0		False					0.0	0.0	0.0	0.0	4	6	0.976780012771392	19	0.0
