genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_000615245.1_ASM61524v1_genomic.fna	8.075389381987385e-05	8.075389381987385e-05		2934843.0	63.0	1.0	0	0.0090053044030375	5.267933797526772e-06	0.0	7.130314605274801e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	5	0.9406392694063926	0.0	21
GCA_001311425.1_ASM131142v1_genomic.fna	0.0032172301582264	0.0012341244378902	0.0025409127065273	3009421.0	108.0	8.0	0	0.1241361788286944	7.181599099905512e-05	0.0001415554686433	0.0028367829352597	0.0	0.9906103286384976	0.9906103286384976		False					4.0	4.0	4.0	0.0	45	54	0.9668357081370934	4.0	126
GCA_001311745.1_ASM131174v1_genomic.fna	0.0153937896460527	0.002709450863575	0.0022583427917525	2501983.0	141.0	15.0	0	0.5701031275529662	0.0003624705367848	0.0007298211058988	0.0135007524407476	0.0001436218916114	0.9917853231106244	0.9923329682365828		False					15.0	14.0	14.0	4.0	179	210	0.9815218053608444	18.0	468
GCA_001311765.1_ASM131176v1_genomic.fna	0.0300267186066244	0.0017695585580738	0.0093630486234387	2025929.0	114.0	5.0	0	1.3431830604484425	0.0009490319973472	0.0009620277907073	0.0261651931329126	0.0020182872335314	0.974345818368394	0.9815289892252436		False	48.0	59.125	0.2959815832004871	0.9624723228663448	50.0	36.0	35.0	31.0	309	476	0.9544546346142624	66.0	1320
GCA_001435375.1_ASM143537v1_genomic.fna	1.088517398312702	0.0919852663059613	0.0032192798530473	1475258.0	31.0	25.0	0	10.34052251439945	0.0085314561136785	0.0443664769145464	0.617551342204334	0.0014648608040629	0.9728656114404448	0.9745462323534804		False	339.0	61.48082595870206	0.4697237651975642	0.9718150832060376	1776.0	1666.0	1658.0	357.0	7640	13278	0.9572231968848186	2015.0	30504
GCA_002299975.1_ASM229997v1_genomic.fna	0.0971075057014099	0.0353466415230639	0.0061973636905967	1190495.0	150.0	75.0	0	1.2772557479320694	0.0011856497554979	0.0027643963225381	0.082172603731897	0.0005519599212471	0.9948343968398664	0.9969614099058036		False	113.0	59.283185840707965	0.3535138352128881	1.0	17.0	10.0	9.0	49.0	558	1117	0.940037166698394	58.0	2771
GCA_002418005.1_ASM241800v1_genomic.fna	0.0095855350106508	0.003808536276406	0.0012168456474855	2040679.0	99.0	13.0	0	0.2087704362511612	0.000146858453558	0.0004670014245258	0.0084283083810352	0.0	0.9853095487932844	0.9863588667366212		False					14.0	13.0	13.0	4.0	91	105	0.981073171609826	17.0	258
GCA_002418055.1_ASM241805v1_genomic.fna	0.0001307849474756	0.0001307849474756		1093398.0	56.0	1.0	0	0.0114943908298799	1.1049249923230667e-05	0.0	0.0001154764407035		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996551724137931	0.0	2
GCA_003482405.1_ASM348240v1_genomic.fna	0.0005462163766142	0.0005189694178431		2348886.0	347.0	4.0	0	0.024873327071466	1.647462399300063e-05	0.0	0.0004821927682324		0.0	0.0		False					0.0	0.0	0.0	0.0	5	5	0.990582191780822	0.0	11
GCA_003666485.1_ASM366648v1_genomic.fna	0.0118715277710509	0.0044793892557942	0.000407388345296	3097074.0	5.0	4.0	0	0.4206596594288248	0.0002390701036672	0.0003193336678426	0.0104278084756256	0.0	0.9898887765419616	0.9898887765419616		False					10.0	10.0	10.0	1.0	175	194	0.9834538493575382	11.0	451
