genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_000615245.1_ASM61524v1_genomic.fna	0.0001972848292055	9.881278146735428e-05		2934843.0	63.0	1.0	0	0.01989697178243	1.16393544770952e-05	0.0	0.0001741873318132		0.0	0.0		False					0.0	0.0	0.0	0.0	2	5	0.9547855982000518	0.0	31
GCA_001311425.1_ASM131142v1_genomic.fna	0.0001096556447236	0.0001096556447236		3009421.0	108.0	2.0	0	0.0105088622017766	6.079648660158786e-06	0.0	9.682124681154036e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	2	9	0.9446538649938016	0.0	80
GCA_001311745.1_ASM131174v1_genomic.fna	0.0003900905801518	0.0003669089678067		2501983.0	141.0	5.0	0	0.0207355642799434	1.3183634244119617e-05	0.0	0.0003443906661896		0.0	0.0		False					0.0	0.0	0.0	0.0	6	12	0.9483184130174892	0.0	60
GCA_001311765.1_ASM131176v1_genomic.fna	0.0102081563569108	0.0049088590962466	0.0035954837118629	2025929.0	114.0	16.0	0	0.2035062116233849	0.0001437882237921	0.0004462150450484	0.0089732995346158	0.0	0.982300884955752	0.9889380530973452		False					16.0	10.0	10.0	6.0	79	125	0.9626595761683944	16.0	471
GCA_001435375.1_ASM143537v1_genomic.fna	8.394882115535045	0.2852640012797761	0.0021737366400988	1475258.0	31.0	26.0	0	30.164578787636383	0.0248873091041536	0.1857905532456017	0.999396449539612	0.0016485554428288	0.9605055292259084	0.9625632550011128		False	2174.0	109.19595216191352	0.7208599269945827	0.984254933493768	10825.0	10261.0	10225.0	1294.0	49758	132572	0.9514690581953218	11519.0	296598
GCA_002299975.1_ASM229997v1_genomic.fna	0.0791679091470354	0.003160870058253	0.0005676413640524	1190495.0	150.0	5.0	0	1.814342951640541	0.0016842165560693	0.002063007404483	0.0675178444408219	0.000809163712309	0.995928338762215	0.995928338762215		False					10.0	10.0	10.0	0.0	365	368	0.9722713229622688	10.0	845
GCA_002418005.1_ASM241800v1_genomic.fna	0.0006992770543529	0.0005615777885693		2040679.0	99.0	4.0	0	0.0313644155683108	2.2063131398422367e-05	0.0	0.0006172710487852		0.0	0.0		False					0.0	0.0	0.0	0.0	6	7	0.972298420925284	0.0	15
GCA_002418055.1_ASM241805v1_genomic.fna	0.0002588261547945	0.0002588261547945		1093398.0	56.0	1.0	0	0.0161689963051064	1.5542822914851355e-05	0.0	0.0002285173806084		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	0.0	6
GCA_003482405.1_ASM348240v1_genomic.fna	0.0006530755430446	0.0006530755430446		2348886.0	347.0	4.0	0	0.0256780554849299	1.7007628604334287e-05	0.0	0.0005764994647975		0.0	0.0		False					0.0	0.0	0.0	0.0	6	6	0.9965175038481487	0.0	16
GCA_003666485.1_ASM366648v1_genomic.fna	0.0025382021869673	0.0008646871208113	0.0	3097074.0	5.0	4.0	0	0.1360618005387407	7.732690318845988e-05	0.0001982516400964	0.0022387228447433	0.0	0.9788273615635178	0.9788273615635178		False					13.0	13.0	13.0	0.0	32	40	0.9737696915415162	13.0	114
