genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_001311765.1_ASM131176v1_genomic.fna	0.0001431442069292	0.0001431442069292		2025929.0	114.0	1.0	0	0.0120313150773099	8.500779465400609e-06	0.0	0.0001263883470383		0.0	0.0		False					0.0	0.0	0.0	0.0	1	3	0.9487698299610526	0.0	10
GCA_001435375.1_ASM143537v1_genomic.fna	0.037163668998914	0.0262808268113102	0.0040585076593832	1475258.0	31.0	21.0	0	0.3082448572853436	0.0002543176583712	0.0007137734552193	0.0322829321673105	0.0	0.9981006647673314	0.9990503323836656		False					2.0	1.0	1.0	2.0	213	557	0.9487269295323788	3.0	1262
GCA_002299975.1_ASM229997v1_genomic.fna	0.0002351962838987	0.0002351962838987		1190495.0	150.0	1.0	0	0.0155311988469523	1.4417286549927342e-05	0.0	0.0002076567550333		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9896551724137932	0.0	3
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.2550215535217691	0.0103219097005932	0.0146754845007935	2817405.0	50.0	6.0	0	3.438727389762706	0.0020523210078361	0.0082263643317165	0.201630720064408	0.0141565985796221	0.9783837425033438	0.9867541096776976		False	8204.0	92.38152120916628	0.2551199902134144	0.9590705147015388	501.0	307.0	301.0	911.0	2595	3538	0.954357746772522	1212.0	8375
GCA_900557215.1_UMGS2022_genomic.fna	0.0110849407738129	0.0096212234000732		1195586.0	44.0	16.0	0	0.1188332208974386	0.000109081686595	0.0	0.0097402561130511		0.0	0.0		False					0.0	0.0	0.0	0.0	49	53	0.977130115984761	0.0	113
GCF_000014425.1_ASM1442v1_genomic.fna	0.0002671086805042	0.0002671086805042		1894360.0	1.0	1.0	0	0.0163421394493201	1.1874099836849164e-05	0.0	0.0002358291528178		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	1.0	0.0	4
GCF_000016825.1_ASM1682v1_genomic.fna	0.0032446197223669	0.0025789925875842		1999618.0	1.0	1.0	0	0.0696339315716671	4.924580331398096e-05	0.0	0.0028608990212179		0.0	0.0		False					0.0	0.0	0.0	0.0	25	31	0.9752049447930544	0.0	64
GCF_000146325.1_ASM14632v1_genomic.fna	0.0001492670217162	0.0001492670217162		1942827.0	4.0	1.0	0	0.0122190921052458	8.768219605655499e-06	0.0	0.0001317940945706		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996551724137931	0.0	5
GCF_000159215.1_ASM15921v1_genomic.fna	0.0007236188440844	0.0006138173170398		1867005.0	74.0	2.0	0	0.0292553172260289	2.1496136084644346e-05	0.0	0.00063875135077		0.0	0.0		False					0.0	0.0	0.0	0.0	5	7	0.9803898054288176	0.0	16
GCF_000159355.1_ASM15935v1_genomic.fna	0.0038163458670855	0.0032249386267557		1780499.0	32.0	6.0	0	0.0707285294379678	5.310138215797221e-05	0.0	0.0033641618845392		0.0	0.0		False					0.0	0.0	0.0	0.0	26	28	0.9861900103794544	0.0	65
GCF_000159435.1_ASM15943v1_genomic.fna	0.0750133700379048	0.0661385412915775		1877332.0	112.0	10.0	0	0.3014479130125199	0.0002213341371375	0.0	0.0640907906280701		0.0	0.0		False					0.0	0.0	0.0	0.0	522	531	0.9957381569600408	0.0	1109
GCF_000160575.1_ASM16057v1_genomic.fna	0.0001464481525565	0.0001464481525565		1980223.0	13.0	1.0	0	0.0121086409584663	8.610408568708944e-06	0.0	0.0001293053580488		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9793103448275862	0.0	2
GCF_000160835.1_ASM16083v1_genomic.fna	0.0007516622548304	0.0006978170095392		2302896.0	20.0	3.0	0	0.0293305476532597	1.93446378732792e-05	0.0	0.0006634975590976		0.0	0.0		False					0.0	0.0	0.0	0.0	6	9	0.9600641120881	0.0	23
GCF_000160855.1_ASM16085v1_genomic.fna	0.0007586922975657	0.0006661447048424		2020582.0	49.0	3.0	0	0.030786458158109	2.1710875740591484e-05	0.0	0.0006697009488996		0.0	0.0		False					0.0	0.0	0.0	0.0	7	11	0.9664007089721488	0.0	27
GCF_000160875.1_ASM16087v1_genomic.fna	0.000450045356745	0.0002269793973149		1277649.0	12.0	1.0	0	0.0299609840335081	2.6531313270694146e-05	0.0	0.0003973111010381		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.993103448275862	0.0	4
GCF_000161935.1_ASM16193v1_genomic.fna	0.0010852755400447	0.0009896693125448		1725829.0	12.0	4.0	0	0.034974800675095	2.6641500153222764e-05	0.0	0.0009578392806799		0.0	0.0		False					0.0	0.0	0.0	0.0	7	8	0.9686131775060997	0.0	16
GCF_000166715.1_ASM16671v1_genomic.fna	0.0002912203204343	0.0002912203204343		1957281.0	43.0	1.0	0	0.0157251522469686	1.1264710273841808e-05	0.0	0.0002571144833478		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9946619217081852	0.0	5
GCF_000178475.1_ASM17847v1_genomic.fna	0.0003576050456709	0.0001791270283215		1540806.0	73.0	1.0	0	0.0268564029357649	2.1739092383700485e-05	0.0	0.0003157154067261		0.0	0.0		False					0.0	0.0	0.0	0.0	2	6	0.9467106418999855	0.0	18
GCF_000255495.1_ASM25549v2_genomic.fna	0.0003074182062625	0.0003074182062625		2195706.0	220.0	2.0	0	0.0177089287335489	1.207260317548831e-05	0.0	0.0002714134368371		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9726576105886452	0.0	6
GCF_000296855.1_ASM29685v1_genomic.fna	0.0281519856453619	0.0203462879997841	0.0	1927182.0	96.0	47.0	0	0.2461101518053279	0.0001781732514772	0.0003990282184038	0.0245517824635065	0.0	0.9869960988296488	0.9869960988296488		False					10.0	10.0	10.0	0.0	211	240	0.9801983661602252	10.0	535
GCF_000297025.1_ASM29702v1_genomic.fna	0.5005930519503012	0.0038653341716533	0.0051535950987994	1905398.0	30.0	8.0	0	15.501033281409262	0.0112474164268547	0.0014290977528054	0.3572655749524175	0.0034746822283388	0.9944913698127066	0.9992655159750276		False	116.0	104.31896551724138	0.3268492956278052	0.8158145776867487	15.0	2.0	2.0	31.0	3431	3447	0.9840869545179204	33.0	6998
GCF_000297375.1_ASM29737v1_genomic.fna	0.0001443801040233	0.0001443801040233		2008587.0	106.0	1.0	0	0.0120788639082239	8.568108847712415e-06	0.0	0.0001274795056498		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996551724137931	0.0	2
GCF_000423265.1_ASM42326v1_genomic.fna	0.0283713002389069	0.0254766372628726		1720753.0	47.0	39.0	0	0.1858257333182641	0.0001420483462478	0.0	0.0247406643898906		0.0	0.0		False					0.0	0.0	0.0	0.0	184	191	0.98631797284256	0.0	393
GCF_000614735.1_ASM61473v1_genomic.fna	0.4011525067569187	0.0085367010393094	0.0070567557731861	1918774.0	74.0	20.0	0	13.817285092215338	0.0100136481101562	0.0016489696024649	0.2982777885576574	0.0024157658747727	0.9943109987357776	0.9987357774968394		False	75.0	126.33333333333331	0.6176815897939858	0.9330456420832732	18.0	4.0	4.0	47.0	2780	2797	0.981417463770865	51.0	5730
GCF_000615285.1_ASM61528v1_genomic.fna	0.0062575690040872	0.0048609826249305		1902496.0	35.0	13.0	0	0.1002791012019285	7.28365071459795e-05	0.0	0.005510196300145		0.0	0.0		False					0.0	0.0	0.0	0.0	56	61	0.9791236777132464	0.0	144
GCF_000615445.1_ASM61544v1_genomic.fna	0.000440735332684	0.0003274033899938		1826493.0	81.0	2.0	0	0.0259455953652004	1.928365374153862e-05	0.0	0.0003890935822109		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.978448275862069	0.0	10
GCF_000615765.1_ASM61576v1_genomic.fna	0.0084443574453968	0.0011611102961143	0.0020192084123761	2242681.0	158.0	2.0	0	0.3136237961993737	0.0002109146658376	0.0006197938984634	0.0074286378790731	0.0	0.9985611510791368	0.9992805755395684		False					2.0	1.0	1.0	1.0	68	70	0.9789647424079684	2.0	170
GCF_000615845.1_ASM61584v1_genomic.fna	0.0005343908394254	0.0001643356790152	0.0	1667319.0	82.0	1.0	0	0.0487935115309641	3.797513468572277e-05	8.576643101889883e-05	0.0004717557994361	0.0	0.958041958041958	0.958041958041958		False					6.0	6.0	6.0	0.0	5	17	0.9378909309081724	6.0	39
GCF_000702165.1_ASM70216v1_genomic.fna	0.5781627119852822	0.0049602306675185	0.0101264377597237	2411783.0	91.0	2.0	0	13.398130937400609	0.0086600432828946	0.0045713067883802	0.3998152020974962	0.0100950196869946	0.9948299319727892	0.9994557823129252		False	2615.0	91.8527724665392	0.4950381886189487	0.9644419571337944	57.0	6.0	6.0	309.0	5031	7483	0.9425649293346814	315.0	18642
GCF_000740055.1_ASM74005v1_genomic.fna	0.0010384896962686	0.0008895965048263		1860394.0	93.0	2.0	0	0.0366504085800439	2.700588484820292e-05	0.0	0.0009165660982553		0.0	0.0		False					0.0	0.0	0.0	0.0	8	9	0.9719499230813884	0.0	19
GCF_000829035.1_ASM82903v1_genomic.fna	0.0003505860552905	0.0002200275432068		3017804.0	3.0	1.0	0	0.0263796448626894	1.518681417957621e-05	0.0	0.000309519575751		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	1.0	0.0	9
GCF_000831645.3_ASM83164v3_genomic.fna	0.0001558833605442	0.0001558833605442		2790548.0	1.0	1.0	0	0.012484799977551	7.47398946980829e-06	0.0	0.0001376355347211		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.986206896551724	0.0	4
GCF_001433855.1_ASM143385v1_genomic.fna	0.0001171983294792	0.0001171983294792		2474438.0	11.0	1.0	0	0.010829998257312	6.88784452982267e-06	0.0	0.0001034807704258		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.993103448275862	0.0	2
GCF_001433875.1_ASM143387v1_genomic.fna	0.0005736332316082	0.0004500990561073		1748504.0	188.0	2.0	0	0.0289550376706393	2.2136626646791664e-05	0.0	0.0005063898848512		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9790242887605972	0.0	8
GCF_001434255.1_ASM143425v1_genomic.fna	0.0001747726958443	0.0001499365759085		3261379.0	109.0	1.0	0	0.0150307793606694	8.350976840338806e-06	0.0	0.0001543123830497		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9810344827586208	0.0	4
GCF_001434335.1_ASM143433v1_genomic.fna	8.372670448804001e-05	8.372670448804001e-05		2078190.0	108.0	1.0	0	0.0091977667413174	6.41369992947328e-06	0.0	7.392794725757934e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9626168224299064	0.0	4
GCF_001434365.1_ASM143436v1_genomic.fna	5.842698331206236e-05	5.842698331206236e-05		1848461.0	66.0	1.0	0	0.007670968174997	5.662410901238461e-06	0.0	5.158969547047754e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9722222222222222	0.0	2
GCF_001434465.1_ASM143446v1_genomic.fna	0.0057235696489865	0.0050108919594403		2031774.0	75.0	20.0	0	0.0893863898923644	6.294234052939206e-05	0.0	0.0050411624741729		0.0	0.0		False					0.0	0.0	0.0	0.0	42	45	0.973689453567476	0.0	91
GCF_001434535.1_ASM143453v1_genomic.fna	0.0023433851757219	0.0006222788596447	0.0015221055328231	1880186.0	58.0	2.0	0	0.1146587596674915	8.387852992643777e-05	0.0002063625620018	0.0020670697728248	0.0	1.0	1.0		False					0.0	0.0	0.0	1.0	17	18	0.9910640672709904	1.0	43
GCF_001434585.1_ASM143458v1_genomic.fna	8.560444169909489e-05	8.560444169909489e-05		2219511.0	101.0	1.0	0	0.0092942578512766	6.267170248345116e-06	0.0	7.558586526479338e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9551724137931036	0.0	2
GCF_001434695.1_ASM143469v1_genomic.fna	0.000127647025164	0.000127647025164		1590323.0	28.0	1.0	0	0.011317318035498	8.990150806264373e-06	0.0	0.0001127059714246		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	0.0	3
GCF_001435325.1_ASM143532v1_genomic.fna	0.0002527620976268	0.0001985277105376		2009795.0	55.0	2.0	0	0.019056606348944	1.3479120143290117e-05	0.0	0.0002231640274076		0.0	0.0		False					0.0	0.0	0.0	0.0	3	5	0.9377476108796404	0.0	10
GCF_001435345.1_ASM143534v1_genomic.fna	0.0003466002889135	0.0001738997989358		1667627.0	68.0	1.0	0	0.0264115322298813	2.0536310919833995e-05	0.0	0.0003060012271819		0.0	0.0		False					0.0	0.0	0.0	0.0	2	3	0.9336206896551724	0.0	7
GCF_001435585.1_ASM143558v1_genomic.fna	0.0001752700594316	0.0001752700594316		3309179.0	101.0	2.0	0	0.0118125996709147	6.513508762405805e-06	0.0	0.0001547514872313		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.996551724137931	0.0	4
GCF_001435755.1_ASM143575v1_genomic.fna	0.000124673109257	0.000124673109257		2326083.0	457.0	1.0	0	0.0113910263066818	7.620000317081895e-06	0.0	0.0001100802961935		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	0.0	2
GCF_001435775.1_ASM143577v1_genomic.fna	0.5635779623354283	0.102985214059866	0.0031296947158807	2151571.0	88.0	52.0	0	14.908655069491978	0.0102057355810291	0.0015658325939511	0.392035836729352	0.0024614558099015	0.9964381121994657	0.9982190560997328		False	69.0	90.68115942028986	0.3518708029227306	0.8263167453823905	12.0	6.0	6.0	21.0	4417	4471	0.9874183947724096	27.0	9113
GCF_001435895.1_ASM143589v1_genomic.fna	0.0002557051784192	0.0001742559401156		3081674.0	254.0	1.0	0	0.0206289168254132	1.1849296188716228e-05	0.0	0.000225762184426		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9942528735632182	0.0	6
GCF_001435935.1_ASM143593v1_genomic.fna	0.0012828231278955	0.0008975774877		2006512.0	150.0	4.0	0	0.0480040275854612	3.414507404142842e-05	0.0	0.0011320915222721		0.0	0.0		False					0.0	0.0	0.0	0.0	10	15	0.9695267060536692	0.0	35
GCF_001435955.1_ASM143595v1_genomic.fna	0.0803782505910165	0.0589715227622703	0.0023762012842294	1982601.0	62.0	34.0	0	0.3934450376265619	0.0002803037543768	0.0011711887565879	0.0685138851441861	0.0	0.9956933677863912	0.9974160206718348		False					10.0	6.0	6.0	7.0	794	848	0.9803399006989864	13.0	1767
GCF_001435975.1_ASM143597v1_genomic.fna	4.17566554854693e-05	4.17566554854693e-05		3616190.0	130.0	1.0	0	0.0064851589345358	3.422645882498639e-06	0.0	3.6870447062020695e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9935897435897436	0.0	2
GCF_001436025.1_ASM143602v1_genomic.fna	0.0002390995661163	0.0002390995661163		2254291.0	91.0	2.0	0	0.0155237734836272	1.0381321892369936e-05	0.0	0.0002111026315838		0.0	0.0		False					0.0	0.0	0.0	0.0	2	3	0.9540229885057472	0.0	6
