genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_000615245.1_ASM61524v1_genomic.fna	2.3169893585448608e-05	2.3169893585448608e-05		2934843.0	63.0	1.0	0	0.0048238216218377	2.821844972430708e-06	0.0	2.045880675172196e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9558823529411764	0.0	9
GCA_001311425.1_ASM131142v1_genomic.fna	0.001414890106768	0.0002558631710219	0.0003690284807324	3009421.0	108.0	2.0	0	0.1071256222341393	6.197494392631325e-05	0.0001375679906533	0.0012485678540185	0.0	0.997584541062802	0.997584541062802		False					1.0	1.0	1.0	0.0	23	24	0.9713393211817158	1.0	55
GCA_001311745.1_ASM131174v1_genomic.fna	0.0252951358982055	0.0009136752727736	0.0050577483615096	2501983.0	141.0	6.0	0	1.4796992705634089	0.0009407901184183	0.0003916893120376	0.0220880121772446	0.0006014730157761	0.9857142857142857	0.9897959183673468		False	2.0	1.5	0.6691729323308275	1.0	14.0	10.0	10.0	10.0	288	309	0.9656019817876946	20.0	809
GCA_001311765.1_ASM131176v1_genomic.fna	0.2160110250655378	0.0030662476325675	0.0033153266582674	2025929.0	114.0	7.0	0	9.47466471586525	0.0066943667205656	0.0012710218373891	0.1736507178809776	0.0022446341295756	0.9766990291262136	0.978252427184466		False	49.0	140.85714285714286	0.6506335887621832	0.9994298606217212	60.0	56.0	56.0	18.0	2040	3112	0.944362834346016	74.0	7389
GCA_001435375.1_ASM143537v1_genomic.fna	0.0082873639729456	0.0059914943691204	0.0	1475258.0	31.0	16.0	0	0.1208221597010079	9.968441648994169e-05	7.59189240119355e-05	0.0072910329020382	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	63	123	0.9557662931912546	0.0	272
GCA_002299975.1_ASM229997v1_genomic.fna	0.2576482891570313	0.0337943460493324	0.0017593403580973	1190495.0	150.0	65.0	0	2.6219139035660888	0.0024338677541539	0.014216775374949	0.2034803179977989	0.0005957806677101	0.9763663220088626	0.9768389955686854		False	212.0	67.86792452830188	0.2012988006099027	1.0	400.0	392.0	390.0	47.0	1474	3545	0.9291682742621344	437.0	10171
GCA_002418005.1_ASM241800v1_genomic.fna	0.2122470021007713	0.0014225657244475	0.0041661706819708	2040679.0	99.0	5.0	0	10.005512778997469	0.0070383247751204	0.0005890196351312	0.1708996675267019	0.0005840142497373	0.949251247920133	0.9525790349417635		False	27.0	2.888888888888889	0.4786096240562172	1.0	61.0	57.0	57.0	11.0	1996	2685	0.9710064024815316	68.0	6844
GCA_002418055.1_ASM241805v1_genomic.fna	0.0023504707343529	0.0007261765615082	0.0013061224197854	1093398.0	56.0	2.0	0	0.1002211418314955	9.633989831014914e-05	0.0002240721128079	0.0020733133688425	0.0	0.9877551020408164	0.9877551020408164		False					3.0	3.0	3.0	0.0	11	12	0.9914782421790174	3.0	29
GCA_003666485.1_ASM366648v1_genomic.fna	0.0136693537190263	0.0023518973069419	0.0014379486828	3097074.0	5.0	4.0	0	0.7661050119011013	0.0004353942682876	0.0002863993562956	0.0119974885992436	0.000580427980375	0.9819616685456594	0.9819616685456594		False					16.0	16.0	16.0	1.0	206	233	0.9798362314955874	17.0	549
GCA_004556255.1_ASM455625v1_genomic.fna	0.2671436694465504	0.0014364236976064	0.0015266113556347	1477280.0	211.0	6.0	0	10.757189639163782	0.0089796812369643	0.0010207949745478	0.2101307551921551	0.0006164097060021	0.993368700265252	0.9946949602122016		False					10.0	8.0	8.0	3.0	1781	1807	0.980748939842566	11.0	3958
GCA_009809575.1_ASM980957v1_genomic.fna	0.0236143595198066	0.0201667188498256	0.0	1970623.0	6.0	6.0	0	0.1767612665298155	0.0001259556670395	3.5521761392209464e-06	0.0206355904967039	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	215	267	0.9754713633792924	0.0	605
GCA_014651235.1_ASM1465123v1_genomic.fna	0.0030754190266004	0.0007768905093818	0.0096590203188714	1648881.0	58.0	2.0	0	0.1677174183558097	0.0001310740414472	0.0002037745598378	0.0027119111077928	0.0	0.9910714285714286	0.9970238095238096		False					3.0	1.0	1.0	5.0	24	26	0.9746034559888151	6.0	68
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.2021157767520111	0.012025250185898	0.0194447912600722	2817405.0	50.0	11.0	0	3.413496057861713	0.0020372622995854	0.008797812171129	0.1634493670606441	0.0212133759229165	0.9776092306450962	0.988138943801186		False	3935.0	52.15476493011436	0.2185448864468568	0.94119249032686	555.0	294.0	277.0	1098.0	2770	5890	0.9412159243416596	1375.0	14902
GCA_900554745.1_UMGS1753_genomic.fna	0.0013115545109561	0.0003780227412949	0.006881720276289	1301509.0	201.0	1.0	0	0.0707744152728732	6.301815946369092e-05	7.145551817159873e-05	0.0011574322911197	0.0	0.9892473118279568	0.9892473118279568		False					1.0	1.0	1.0	0.0	8	8	0.9743150684931507	1.0	16
GCA_900557215.1_UMGS2022_genomic.fna	4.976741112726312	0.8460110774130845	0.0009171812999024	1195586.0	44.0	44.0	4	7.9809748715277715	0.0073260506875446	0.4612549829121452	0.9876544845404586	4.514801364878885e-05	0.9915444176473788	0.991691297804051		False	242.0	48.32644628099174	0.4974907215599492	0.9676778713124764	4663.0	4582.0	4578.0	464.0	27042	34779	0.9861677253837916	5042.0	77947
GCF_000014425.1_ASM1442v1_genomic.fna	0.1178841402901243	0.0198341392343588	0.0029991946530876	1894360.0	1.0	1.0	0	1.3121738163725192	0.0009534175710117	0.0076289617601723	0.0988573374333819	0.0	0.9958483254912814	0.9968170495433158		False	53.0	26.41509433962264	0.7346478943873507	0.9564589056776556	60.0	46.0	46.0	88.0	1067	1448	0.9753485050101736	134.0	3596
GCF_000014445.1_ASM1444v1_genomic.fna	0.000780435916817	0.000211970249012	0.0	2075763.0	2.0	1.0	0	0.0594895993283921	4.12946808180104e-05	6.79268297970433e-05	0.0006888875225096	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	7	8	0.9826595691880088	0.0	36
GCF_000016825.1_ASM1682v1_genomic.fna	5.573327005458043	0.6896072149780608	0.0046818964384984	1999618.0	1.0	1.0	3	10.197203317418836	0.0072115627767685	0.4108399704343529	0.992709970933676	0.0068854102322513	0.991609486283403	0.9942497045122292		False	2671.0	59.19767877199551	0.4127335932871065	0.9856584338614596	6893.0	4724.0	4690.0	7075.0	51014	54917	0.9850842510887878	11765.0	115957
GCF_000092505.1_ASM9250v1_genomic.fna	0.0019811712604559	0.0006270854277811	0.0006165703137716	2101787.0	6.0	4.0	0	0.0970817360472093	6.698341735766823e-05	0.000246932729149	0.0017478449597777	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	20	28	0.9490566052571946	0.0	75
