genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_000615245.1_ASM61524v1_genomic.fna	0.0001632114562857	0.0001632114562857		2934843.0	63.0	2.0	0	0.0128018872101594	7.488863372989064e-06	0.0	0.0001441053317293		0.0	0.0		False					0.0	0.0	0.0	0.0	2	6	0.9400436777275012	0.0	33
GCA_001311745.1_ASM131174v1_genomic.fna	0.0017693965146845	0.0003904902631232	0.002394015057723	2501983.0	141.0	3.0	0	0.1182705354253257	7.519619238970321e-05	0.0001602728715582	0.0015611572467147	0.0	1.0	1.0		False					0.0	0.0	0.0	2.0	20	24	0.9558333333333332	2.0	181
GCA_001311765.1_ASM131176v1_genomic.fna	0.0033619144599835	0.0007408946710373	0.0049159981029395	2025929.0	114.0	3.0	0	0.151696798051353	0.0001071820509691	0.0003795789487193	0.002964168619663	0.0	0.9895968790637192	0.9908972691807544		False					8.0	7.0	7.0	3.0	29	42	0.9376872040365356	10.0	334
GCA_001435375.1_ASM143537v1_genomic.fna	2.788883029273524	0.2242482331903978	0.0016027893071402	1475258.0	31.0	24.0	0	12.14086347066061	0.0100168288147787	0.1322324637453245	0.9147855036654832	0.0034085567556403	0.9665516693408244	0.9677819527673688		False	767.0	119.92829204693612	0.8624623104952306	0.9996289424860854	6525.0	6285.0	6263.0	612.0	17507	50555	0.9448450415905232	6875.0	108671
GCA_002299975.1_ASM229997v1_genomic.fna	0.1099702224704849	0.0562564311483878	0.0014996536071169	1190495.0	150.0	74.0	0	0.6527411769344708	0.0006059259612562	0.0038328594408208	0.0925381083903037	0.0	0.9962743808897656	0.9969318430856892		False					17.0	14.0	14.0	8.0	559	1808	0.9271412972028826	22.0	4806
GCA_002418005.1_ASM241800v1_genomic.fna	0.0007742520994237	0.0004047672367873		2040679.0	99.0	2.0	0	0.0435728628021619	3.065109870501897e-05	0.0	0.0006834309583939		0.0	0.0		False					0.0	0.0	0.0	0.0	7	8	0.9698178167091778	0.0	62
GCA_003666485.1_ASM366648v1_genomic.fna	0.0081874052734935	0.0007591035926167	0.0034658434039637	3097074.0	5.0	3.0	0	0.5171745228973491	0.0002939216158045	0.0002650889194123	0.007203409035796	0.0192532770235848	0.9756394640682094	0.979293544457978		False	21.0	34.57142857142857	0.9999999999999996	1.0	20.0	17.0	17.0	7.0	109	131	0.9648442131466136	24.0	316
GCA_004556255.1_ASM455625v1_genomic.fna	0.0001624607386548	0.0001624607386548		1477280.0	211.0	1.0	0	0.0129309742406897	1.0794271613660811e-05	0.0	0.0001434425433666		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9535798122065728	0.0	13
GCA_009809575.1_ASM980957v1_genomic.fna	0.0022779598127089	0.0005130357252503	0.0020421915932705	1970623.0	6.0	3.0	0	0.1670965534031435	0.0001190688336709	0.0001349826932903	0.0020094169278326	0.0	0.9586466165413474	0.9586466165413474		False					11.0	11.0	11.0	0.0	19	68	0.941093042481293	11.0	338
GCA_014651235.1_ASM1465123v1_genomic.fna	0.0008205564864899	0.0008205564864899		1648881.0	58.0	6.0	0	0.0287347729000477	2.2456718276494733e-05	0.0	0.0007242889536049		0.0	0.0		False					0.0	0.0	0.0	0.0	6	6	0.9800482153137594	0.0	65
