genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCA_001435375.1_ASM143537v1_genomic.fna	0.1195824730318357	0.0586771940907962	0.0019428192389954	1475258.0	31.0	20.0	0	0.7122998088076635	0.0005876835092387	0.0037688322991638	0.1002077032556445	0.0	0.9809352517985608	0.9816546762589926		False					106.0	102.0	102.0	19.0	764	1893	0.9497811142429284	4208	121.0
GCA_002299975.1_ASM229997v1_genomic.fna	0.0003141550363504	0.0003141550363504		1190495.0	150.0	1.0	0	0.0179491617644309	1.666183087595846e-05	0.0	0.0002773604255807		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.993877551020408	4	0.0
GCA_004556255.1_ASM455625v1_genomic.fna	0.0054844037690891	0.0051642207299902		1477280.0	211.0	23.0	0	0.0803899109218999	6.710635388619383e-05	0.0	0.0048310214240402		0.0	0.0		False					0.0	0.0	0.0	0.0	35	40	0.96938372396446	83	0.0
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.3499365550923634	0.0104429430628539	0.0173934042569039	2817405.0	50.0	7.0	0	5.06791760953756	0.0030246636610396	0.0077081569742369	0.265814808831427	0.0122097479497647	0.974720265230004	0.98844223419441		False	6511.0	90.3500230379358	0.2630125910645129	0.9246549205125336	549.0	251.0	242.0	959.0	4160	5633	0.9480422542134088	13031	1201.0
GCA_900557215.1_UMGS2022_genomic.fna	0.000590505409063	0.000590505409063		1195586.0	44.0	3.0	0	0.0243829881402964	2.2382103678446515e-05	0.0	0.0005212803623596		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9765015366446534	14	0.0
GCF_000014425.1_ASM1442v1_genomic.fna	0.000388521717097	0.000388521717097		1894360.0	1.0	1.0	0	0.0197081647854115	1.4319833519275612e-05	0.0	0.0003430058362394		0.0	0.0		False					0.0	0.0	0.0	0.0	3	4	0.9718024243828391	17	0.0
GCF_000016825.1_ASM1682v1_genomic.fna	0.0001320252168163	0.0001320252168163		1999618.0	1.0	1.0	0	0.011490038687313	8.125868703580119e-06	0.0	0.0001165714714668		0.0	0.0		False					0.0	0.0	0.0	0.0	1	4	0.952065606806986	8	0.0
GCF_000159315.1_ASM15931v1_genomic.fna	0.0001911034718723	0.0001499427240844		2721039.0	113.0	1.0	0	0.0169131367364207	1.0295985872005249e-05	0.0	0.0001687301291335		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	1.0	6	0.0
GCF_000159355.1_ASM15935v1_genomic.fna	0.0041589464526517	0.003057569816102	0.0021476509587076	1780499.0	32.0	6.0	0	0.0885294141154673	6.646588425523298e-05	8.368440532682102e-05	0.0036656148882057	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	31	32	0.9889691354614016	79	0.0
GCF_000159435.1_ASM15943v1_genomic.fna	0.0006647731994127	0.0006647731994127		1877332.0	112.0	3.0	0	0.0242671120102275	1.7817805550313007e-05	0.0	0.0005868224873764		0.0	0.0		False					0.0	0.0	0.0	0.0	6	7	0.9688770594008266	28	0.0
GCF_000160835.1_ASM16083v1_genomic.fna	9.162376416477314e-05	9.162376416477314e-05		2302896.0	20.0	1.0	0	0.0095799145200225	6.318326525560409e-06	0.0	8.090051113462948e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.96875	5	0.0
