genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCA_001311765.1_ASM131176v1_genomic.fna	9.378413557434626e-05	9.378413557434626e-05		2025929.0	114.0	2.0	0	0.009738716950276	6.88093400748722e-06	0.0	8.280796294346526e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	2	7	0.9376065869530668	38	0.0
GCA_001435375.1_ASM143537v1_genomic.fna	0.0612841957135632	0.0291067731881473	0.0032672611508722	1475258.0	31.0	23.0	0	0.6751308673611308	0.0005570172452949	0.0022518095139968	0.0526758423241531	0.0	0.9972907886815172	0.9975918121613486		False	1.0	14.0	0.0255999999999996	1.0	9.0	8.0	8.0	16.0	470	1035	0.9535014248260284	2274	24.0
GCA_002299975.1_ASM229997v1_genomic.fna	0.0004695525810692	0.0003494344789352		1190495.0	150.0	2.0	0	0.0269797245309639	2.5044713124469435e-05	0.0	0.0004145289881922		0.0	0.0		False					0.0	0.0	0.0	0.0	3	4	0.9839834515366432	10	0.0
GCA_003666485.1_ASM366648v1_genomic.fna	0.0002944714914787	0.0002053551190575		3097074.0	5.0	2.0	0	0.0217432781667174	1.2357181509727188e-05	0.0	0.0002599845251403		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9763565891472868	9	0.0
GCA_004556255.1_ASM455625v1_genomic.fna	6.769197443951019e-05	6.769197443951019e-05		1477280.0	211.0	1.0	0	0.0083473151824518	6.968012281757747e-06	0.0	5.977022711889379e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	3	0.9387606837606838	23	0.0
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.39997089520321	0.0120060836124021	0.0182563757456152	2817405.0	50.0	11.0	0	5.648643920301004	0.0033712560693041	0.0088031362193223	0.2975452554821086	0.0171475986862402	0.9777034110152408	0.9896379324248044		False	8551.0	98.40159045725646	0.2088372121770557	0.9179100120911444	553.0	257.0	249.0	1148.0	5343	8338	0.9301154625458132	19454	1397.0
GCA_900557215.1_UMGS2022_genomic.fna	0.0029383080765415	0.0029374716666136		1195586.0	44.0	10.0	0	0.0543416842194369	4.988236893946378e-05	0.0	0.0025911631579049		0.0	0.0		False					0.0	0.0	0.0	0.0	18	27	0.965364037909593	73	0.0
GCF_000014425.1_ASM1442v1_genomic.fna	0.0045002005954517	0.0036096623661817		1894360.0	1.0	1.0	0	0.0820717550404955	5.963284159693135e-05	0.0	0.0039657925179198		0.0	0.0		False					0.0	0.0	0.0	0.0	45	53	0.9825206824056864	149	0.0
GCF_000016825.1_ASM1682v1_genomic.fna	0.009781368241334	0.007727475947906	0.0	1999618.0	1.0	1.0	0	0.1354997282363657	9.582674445084732e-05	0.0001445276047725	0.0085997568704562	0.0	0.979238754325258	0.979238754325258		False					6.0	6.0	6.0	0.0	103	128	0.9753404653822392	281	6.0
GCF_000159215.1_ASM15921v1_genomic.fna	8.141381517457079e-05	8.141381517457079e-05		1867005.0	74.0	1.0	0	0.0090585658782611	6.656026436027456e-06	0.0	7.188581489014911e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	6	0.9391666666666668	15	0.0
GCF_000159315.1_ASM15931v1_genomic.fna	0.0006556319111927	0.0002969453947554	0.0	2721039.0	113.0	2.0	0	0.0458107968393225	2.7887631040508218e-05	3.822069437446505e-05	0.0005787554340094	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	8	8	1.0	16	0.0
GCF_000159355.1_ASM15935v1_genomic.fna	0.0611014103349678	0.0369284116419048	0.0006563903844874	1780499.0	32.0	7.0	0	0.5926389206641296	0.0004449399140339	0.0020668363194812	0.0525229323494389	0.0	0.9989130434782608	0.9989130434782608		False					4.0	4.0	4.0	1.0	574	634	0.9873992956586372	1437	5.0
GCF_000159435.1_ASM15943v1_genomic.fna	0.0172175193306244	0.0167226681268949		1877332.0	112.0	10.0	0	0.1345305502591081	9.87772745303665e-05	0.0	0.0150880863435928		0.0	0.0		False					0.0	0.0	0.0	0.0	161	170	0.9881870649788852	366	0.0
GCF_000160575.1_ASM16057v1_genomic.fna	0.0001201884838222	0.0001201884838222		1980223.0	13.0	1.0	0	0.0109695949560559	7.800437285147952e-06	0.0	0.0001061208000046		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	6	0.0
GCF_000160835.1_ASM16083v1_genomic.fna	0.0037274805288645	0.0019775100569022	0.0	2302896.0	20.0	3.0	0	0.106380043253079	7.01617793845005e-05	9.42291792595062e-05	0.0032859547019157	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	43	52	0.987841572700417	128	0.0
GCF_000160855.1_ASM16085v1_genomic.fna	0.0025606483676484	0.0019286522398001	0.0	2020582.0	49.0	7.0	0	0.0692710238112193	4.88505232614037e-05	1.781664886650592e-05	0.0022584982548735	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	29	43	0.9677971924053284	101	0.0
GCF_000161935.1_ASM16193v1_genomic.fna	0.0002491556231816	0.0002491556231816		1725829.0	12.0	2.0	0	0.015793680347927	1.203058571564273e-05	0.0	0.0002199802160727		0.0	0.0		False					0.0	0.0	0.0	0.0	2	4	0.9611607142857144	11	0.0
GCF_000166715.1_ASM16671v1_genomic.fna	0.0160528815228881	0.0004261013109512	0.0101946956416589	1957281.0	43.0	1.0	0	0.8475428258887083	0.0006071371665193	0.0004102630128223	0.0140747063948479	0.002986667030736	0.9900373599003736	0.9975093399750934		False	33.0	18.484848484848484	0.6853272451015958	1.0	8.0	2.0	2.0	23.0	176	188	0.989727866387066	417	25.0
GCF_000178475.1_ASM17847v1_genomic.fna	0.0015504872125368	0.0011344711793697		1540806.0	73.0	4.0	0	0.0532721925578295	4.312152741626841e-05	0.0	0.0013681434459109		0.0	0.0		False					0.0	0.0	0.0	0.0	13	15	0.9712987306267052	49	0.0
GCF_000193635.1_ASM19363v1_genomic.fna	0.0013499538582405	0.0003680123493381	0.0	2317857.0	72.0	3.0	0	0.0851515547988859	5.6097282840034815e-05	0.0001475500861355	0.001191299095993	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	15	16	0.9797660672660672	41	0.0
GCF_000237995.1_ASM23799v2_genomic.fna	8.540559826116224e-05	8.540559826116224e-05		1978793.0	9.0	1.0	0	0.0092453258678137	6.575363511141119e-06	0.0	7.541029976498859e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	6	0.9185978373478374	27	0.0
GCF_000255495.1_ASM25549v2_genomic.fna	0.0004312963575269	0.0003784659694877		2195706.0	220.0	3.0	0	0.0234039229434318	1.5955017872452405e-05	0.0	0.0003807621753729		0.0	0.0		False					0.0	0.0	0.0	0.0	5	9	0.9631757703081232	26	0.0
GCF_000260435.1_ASM26043v1_genomic.fna	7.716232960789316e-05	7.716232960789316e-05		3110326.0	113.0	1.0	0	0.0088154625619639	5.016508324158214e-06	0.0	6.813201595257112e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9916666666666668	4	0.0
GCF_000296835.1_ASM29683v1_genomic.fna	0.0001913766411584	0.0001913766411584		1928135.0	36.0	1.0	0	0.0138584650722575	9.999053909181066e-06	0.0	0.0001689712968849		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	1.0	5	0.0
GCF_000296855.1_ASM29685v1_genomic.fna	0.0052921830942796	0.0016770600804698	0.003343297307994	1927182.0	96.0	11.0	0	0.2255988977684268	0.0001633239785121	0.0003051087027587	0.004662096206079	0.0	0.988095238095238	0.988095238095238		False					7.0	7.0	7.0	2.0	55	66	0.9707148223962516	164	9.0
GCF_000297025.1_ASM29702v1_genomic.fna	0.1168228370135793	0.0031494732334136	0.0071118902920014	1905398.0	30.0	7.0	0	3.402702207545104	0.0024689714556472	0.0013550974652014	0.0980124530734916	0.0072149533952507	1.0	1.0		False	239.0	66.72803347280335	0.2787298870823669	0.9093505367370284	0.0	0.0	0.0	59.0	1072	1101	0.9575279565059132	2292	59.0
GCF_000349725.1_ASM34972v1_genomic.fna	8.887354272903856e-05	5.868205213687714e-05		2351656.0	54.0	1.0	0	0.0122448836953721	8.003268883051244e-06	0.0	7.847225912094302e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	2	6	0.9396739130434782	33	0.0
GCF_000423245.1_ASM42324v1_genomic.fna	7.144135458581329e-05	7.144135458581329e-05		1385752.0	17.0	1.0	0	0.0084623838859055	7.197531217105532e-06	0.0	6.308072642657869e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	4	0.9208333333333332	58	0.0
GCF_000423265.1_ASM42326v1_genomic.fna	0.0182699085807201	0.0177178246965136		1720753.0	47.0	31.0	0	0.1382362230815977	0.0001056701164561	0.0	0.0160029001850681		0.0	0.0		False					0.0	0.0	0.0	0.0	149	180	0.9774742356922088	398	0.0
GCF_000425905.1_ASM42590v1_genomic.fna	7.194468426005864e-05	7.194468426005864e-05		1542852.0	23.0	1.0	0	0.0084943876252379	6.8488628943403455e-06	0.0	6.352513839458229e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	8	0.953442130381994	21	0.0
GCF_000469325.1_ASM46932v1_genomic.fna	3.1787911057424806e-05	3.1787911057424806e-05		3271684.0	62.0	1.0	0	0.0056487016665156	3.1288706005616297e-06	0.0	2.806833154067601e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	8	0.9184987674069952	91	0.0
GCF_000612445.1_ASM61244v1_genomic.fna	0.0001287356771374	0.0001026626286032		2454642.0	15.0	1.0	0	0.0134568384210799	8.594380947376194e-06	0.0	0.0001136671423132		0.0	0.0		False					0.0	0.0	0.0	0.0	2	7	0.9276114680685358	17	0.0
GCF_000614735.1_ASM61473v1_genomic.fna	0.1348694530986973	0.0094748000546181	0.0092713601080475	1918774.0	74.0	25.0	0	4.1062323499716085	0.0029758643276689	0.0016364616155941	0.1122718560713321	0.0053695653670297	0.9974522292993632	1.0		False	156.0	90.73076923076924	0.5323987499410557	0.966550481971827	8.0	0.0	0.0	60.0	1278	1327	0.978401381768301	2828	60.0
GCF_000615285.1_ASM61528v1_genomic.fna	0.0035905463138949	0.0028010571375708		1902496.0	35.0	13.0	0	0.0741587967284388	5.386434125462924e-05	0.0	0.0031654318182091		0.0	0.0		False					0.0	0.0	0.0	0.0	35	40	0.980810981476894	103	0.0
GCF_000615445.1_ASM61544v1_genomic.fna	0.0002983860326866	0.0001751991384582		1826493.0	81.0	2.0	0	0.0234423579876115	1.7423162118862445e-05	0.0	0.0002634401604078		0.0	0.0		False					0.0	0.0	0.0	0.0	3	5	0.9615599593495936	14	0.0
GCF_000615765.1_ASM61576v1_genomic.fna	0.0650734544948657	0.0015084624161884	0.0043129009530893	2242681.0	158.0	6.0	0	2.4675130346774234	0.0016594234667963	0.0007731817409609	0.0558402121014489	0.0028963918538437	0.9965397923875432	0.9982698961937716		False	61.0	87.37704918032787	0.6757390287212287	1.0	6.0	3.0	2.0	20.0	804	835	0.9698376997176316	1831	22.0
GCF_000615845.1_ASM61584v1_genomic.fna	0.0019414401203368	0.0009710199427943	0.01774359024488	1667319.0	82.0	4.0	0	0.0737138592654836	5.737020447964138e-05	3.898474137222674e-05	0.0017128230676666	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	17	61	0.9356849892474248	152	0.0
GCF_000691805.2_ASM69180v2_genomic.fna	3.475033294575746e-05	3.475033294575746e-05		2129476.0	70.0	1.0	0	0.0059143061531935	4.066300245415788e-06	0.0	3.068407322526223e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9864864864864864	2	0.0
GCF_000702165.1_ASM70216v1_genomic.fna	0.5221195273372439	0.0061071000168754	0.0117690937484786	2411783.0	91.0	5.0	0	8.955222421289188	0.0057883158582833	0.0051609120721059	0.3693672147378217	0.0103537949201654	0.9969470555153852	0.9991965935566804		False	3593.0	125.43918730865572	0.4113363281986533	0.9084101396578949	38.0	10.0	10.0	384.0	6141	13099	0.9276756699400456	30799	394.0
GCF_000740055.1_ASM74005v1_genomic.fna	0.0283429209081517	0.0012018959424723	0.0012122032613179	1860394.0	93.0	2.0	0	0.9322741054853424	0.0006869469704467	0.0011416936412394	0.0247162251096721	0.0	0.9971751412429378	0.9971751412429378		False					6.0	6.0	6.0	6.0	256	258	0.9703811101007144	552	12.0
GCF_000750535.1_ASM75053v1_genomic.fna	5.969518058511346e-05	5.969518058511346e-05		1390397.0	1.0	1.0	0	0.0077265907140597	6.553146703704353e-06	0.0	5.27094552644769e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	3	0.9365602386724532	19	0.0
GCF_000785105.2_ASM78510v2_genomic.fna	0.0003339917742597	0.0002399969463609		2095860.0	1.0	1.0	0	0.0228455613572627	1.5781254568361674e-05	0.0	0.000294871253595		0.0	0.0		False					0.0	0.0	0.0	0.0	3	8	0.9244245721573146	51	0.0
GCF_000829035.1_ASM82903v1_genomic.fna	0.0065789560885994	0.0007349715223386	0.0021619266810422	3017804.0	3.0	1.0	0	0.3503983757294399	0.000201725044015	0.0003555565570195	0.0057923773445996	0.0	1.0	1.0		False	3.0	37.333333333333336	0.2266193709671971	1.0	0.0	0.0	0.0	6.0	102	102	0.9981585521563568	222	6.0
GCF_000829395.1_ASM82939v1_genomic.fna	0.0003032592875239	0.0003032592875239		2400586.0	3.0	2.0	0	0.0174138763807348	1.1240643996317522e-05	0.0	0.0002677421015681		0.0	0.0		False					0.0	0.0	0.0	0.0	4	6	0.9736111111111112	46	0.0
GCF_000831645.3_ASM83164v3_genomic.fna	0.0006557851719447	0.0003497520917038	0.0	2790548.0	1.0	1.0	0	0.0413231238783868	2.4737968832659576e-05	1.935103786066393e-05	0.0005788906849216	0.0	0.962962962962963	0.962962962962963		False					2.0	2.0	2.0	0.0	9	13	0.954650782680166	39	2.0
GCF_000876205.1_ASM87620v1_genomic.fna	0.0001880002289611	0.0001239331118291		1904253.0	105.0	1.0	0	0.0178780176759133	1.3027621842892357e-05	0.0	0.0001659904242375		0.0	0.0		False					0.0	0.0	0.0	0.0	2	3	0.948798076923077	13	0.0
GCF_000970755.1_ASM97075v1_genomic.fna	4.298158696249569e-05	4.298158696249569e-05		2186983.0	13.0	1.0	0	0.0065597938023585	4.438394422043742e-06	0.0	3.795202109169171e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	3	0.0
GCF_001039045.1_ASM103904v1_genomic.fna	7.517562819927463e-05	7.517562819927463e-05		2899876.0	55.0	1.0	0	0.0086865517118703	5.110731133656105e-06	0.0	6.637787659125038e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	4	0.0
GCF_001311075.1_ASM131107v1_genomic.fna	0.0001224846488802	0.0001224846488802		3453494.0	176.0	2.0	0	0.0111234268868116	6.016362030560418e-06	0.0	0.0001081480965341		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	1.0	5	0.0
GCF_001311135.1_ASM131113v1_genomic.fna	0.0001139444993435	6.637267086761045e-05		3510481.0	170.0	1.0	0	0.0145299621771785	7.792819483625443e-06	0.0	0.0001006079316029		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9623233559586069	4	0.0
GCF_001311785.1_ASM131178v1_genomic.fna	9.253334401873137e-05	9.253334401873137e-05		2420749.0	67.0	2.0	0	0.0096457116552855	6.216770534198278e-06	0.0	8.170360484716088e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	2	4	0.959893216080402	14	0.0
GCF_001433855.1_ASM143385v1_genomic.fna	0.0002735974795084	0.0002303553372523		2474438.0	11.0	1.0	0	0.0189822866225802	1.2072674064244624e-05	0.0	0.0002415573947193		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9875	9	0.0
GCF_001434055.1_ASM143405v1_genomic.fna	0.0002092407925444	8.606796768281696e-05		2614213.0	133.0	1.0	0	0.0235318412734517	1.4628720157334333e-05	0.0	0.0001847425528093		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9722222222222224	6	0.0
GCF_001434225.1_ASM143422v1_genomic.fna	4.8428650389570337e-05	4.8428650389570337e-05		2498521.0	44.0	1.0	0	0.0069711879252808	4.418059255135584e-06	0.0	4.2761583991413055e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	3	0.934508547008547	9	0.0
GCF_001434255.1_ASM143425v1_genomic.fna	6.929584080844324e-05	6.929584080844324e-05		3261379.0	109.0	2.0	0	0.0083520826405971	4.640348116793559e-06	0.0	6.118635547247564e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9803921568627452	5	0.0
GCF_001434405.1_ASM143440v1_genomic.fna	0.0001726297245432	0.0001726297245432		2091181.0	54.0	1.0	0	0.0131717802818359	9.132152234825952e-06	0.0	0.0001524204295975		0.0	0.0		False					0.0	0.0	0.0	0.0	3	6	0.9367401960784314	17	0.0
GCF_001434465.1_ASM143446v1_genomic.fna	0.0005886481468903	0.0004838136525026		2031774.0	75.0	4.0	0	0.028353183869198	1.996518436796131e-05	0.0	0.0005196412533974		0.0	0.0		False					0.0	0.0	0.0	0.0	5	6	0.9695833333333332	16	0.0
GCF_001434475.1_ASM143447v1_genomic.fna	0.0001791563808902	0.0001455881326813		2651315.0	81.0	1.0	0	0.0156320292273921	9.629764229639543e-06	0.0	0.0001581825721435		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.99375	5	0.0
GCF_001434535.1_ASM143453v1_genomic.fna	0.0106000151048885	0.0015424005922818	0.0095435407412938	1880186.0	58.0	2.0	0	0.4344686412598711	0.0003178352097449	0.0005148426804581	0.0093161466283716	0.0	0.9958677685950412	1.0		False	3.0	16.0	0.9027777777777772	1.0	4.0	0.0	0.0	21.0	117	169	0.9540887026128432	379	21.0
GCF_001434575.1_ASM143457v1_genomic.fna	0.0003825791514464	0.0002306961855677		3133992.0	147.0	3.0	0	0.0294932610194086	1.6738656506990343e-05	0.0	0.0003377603368572		0.0	0.0		False					0.0	0.0	0.0	0.0	7	17	0.9534597613924536	38	0.0
GCF_001434695.1_ASM143469v1_genomic.fna	0.0090327562388269	0.0007136914953754	0.0101107162187358	1590323.0	28.0	2.0	0	0.4282391192741696	0.0003401807964873	0.0004514806111714	0.0079442004758375	0.0	1.0	1.0		False					0.0	0.0	0.0	13.0	88	101	0.9691287614857416	240	13.0
GCF_001434785.1_ASM143478v1_genomic.fna	5.007218066365743e-05	5.007218066365743e-05		2476425.0	69.0	1.0	0	0.0070957902004651	4.521699662189899e-06	0.0	4.421275811317127e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.940217391304348	6	0.0
GCF_001434845.1_ASM143484v1_genomic.fna	0.0002371618213853	0.0001557870312953		2298009.0	137.0	2.0	0	0.0176321560713735	1.1701306076098256e-05	0.0	0.0002093919627255		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.98	11	0.0
GCF_001434895.1_ASM143489v1_genomic.fna	6.359154893750741e-05	6.359154893750741e-05		2751938.0	31.0	1.0	0	0.0079831747662971	4.817771174509666e-06	0.0	5.614976125500881e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	7	0.9175440223037572	15	0.0
GCF_001434915.1_ASM143491v1_genomic.fna	4.4784447973458936e-05	4.4784447973458936e-05		2232918.0	61.0	1.0	0	0.0067103243877213	4.502947738764544e-06	0.0	3.954388568050416e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	4	0.9253543083900226	17	0.0
GCF_001434935.1_ASM143493v1_genomic.fna	0.0002192521231906	0.0001756994943055		2686405.0	164.0	2.0	0	0.0176095104268445	1.081008790286744e-05	0.0	0.0001935808855793		0.0	0.0		False					0.0	0.0	0.0	0.0	4	12	0.9390037104270142	32	0.0
GCF_001435035.1_ASM143503v1_genomic.fna	0.0003067936069202	0.0002434514440733		3125880.0	335.0	2.0	0	0.0214141616364012	1.2243904329445065e-05	0.0	0.000270862065156		0.0	0.0		False					0.0	0.0	0.0	0.0	7	8	0.9661343731931928	24	0.0
GCF_001435195.1_ASM143519v1_genomic.fna	0.000229575716799	0.0002011628805615		2639652.0	55.0	3.0	0	0.0169572029843797	1.0458941986148024e-05	0.0	0.0002026948125636		0.0	0.0		False					0.0	0.0	0.0	0.0	4	9	0.9484490392085116	26	0.0
