genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_001435375.1_ASM143537v1_genomic.fna	0.1496219644292726	0.0810922564053202	0.0031639519214561	1475258.0	31.0	24.0	0	0.7017924385842418	0.0005790143952934	0.0047591675489981	0.1237608250885774	0.0	0.9871813132032472	0.9888904714428144		False					90.0	78.0	78.0	25.0	1512	3329	0.9546730131048804	103.0	6924
GCA_002299975.1_ASM229997v1_genomic.fna	0.0011961411009706	0.0011961411009706		1190495.0	150.0	4.0	0	0.0333349480792761	3.0944134018358904e-05	0.0	0.0010556350170807		0.0	0.0		False					0.0	0.0	0.0	0.0	6	22	0.9270641460139928	0.0	57
GCA_003666485.1_ASM366648v1_genomic.fna	7.716961235023766e-05	7.716961235023766e-05		3097074.0	5.0	1.0	0	0.0087857030648249	4.993107599975045e-06	0.0	6.81384461759249e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9278846153846154	0.0	4
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.2995888060112053	0.010415612948795	0.0201206439322884	2817405.0	50.0	7.0	0	4.486124825511732	0.0026774347540845	0.0071924341725807	0.23243868672467	0.0155185132428628	0.9796190288195816	0.9893407027240426		False	8589.0	106.44871347071836	0.2166161217810724	0.9394318026465964	413.0	216.0	204.0	1010.0	3608	5656	0.9407380915134834	1214.0	13428
GCA_900557215.1_UMGS2022_genomic.fna	0.011438742173294	0.0111685817665981		1195586.0	44.0	23.0	0	0.1092478609118011	0.0001002829077185	0.0	0.0100495715095425		0.0	0.0		False					0.0	0.0	0.0	0.0	59	71	0.9766352218954316	0.0	172
GCF_000014425.1_ASM1442v1_genomic.fna	0.0099812073734665	0.0059481830275132	0.0033802818244611	1894360.0	1.0	1.0	0	0.1474524544345704	0.0001071380629552	7.49593530268798e-05	0.0087746818947199	0.0	1.0	1.0		False					0.0	0.0	0.0	1.0	80	96	0.9811387419631514	1.0	216
GCF_000016825.1_ASM1682v1_genomic.fna	0.0102514580284834	0.008660154089431	0.0019277108002857	1999618.0	1.0	1.0	0	0.1235146008572447	8.735074414059991e-05	8.301585602850144e-05	0.0090111910887293	0.0	0.9879518072289156	0.9879518072289156		False					2.0	2.0	2.0	0.0	89	128	0.9699269983052768	2.0	273
GCF_000159215.1_ASM15921v1_genomic.fna	0.0007675394549023	0.0006684502719596		1867005.0	74.0	3.0	0	0.0304468956058703	2.2371680547577103e-05	0.0	0.0006775077266037		0.0	0.0		False					0.0	0.0	0.0	0.0	6	9	0.9758036514336916	0.0	48
GCF_000159315.1_ASM15931v1_genomic.fna	0.0014016704648481	0.000248434513434	0.0	2721039.0	113.0	1.0	0	0.1030240916984433	6.271660952868423e-05	0.0001425925905508	0.0012369094166215	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	16	17	0.9935789167152008	0.0	36
GCF_000159355.1_ASM15935v1_genomic.fna	0.3484832061124437	0.2353576160390991	0.0004726985563128	1780499.0	32.0	6.0	0	0.9464414410866088	0.0007105668540353	0.0030266795993707	0.2648720189115789	0.0	0.9964742994989794	0.9964742994989794		False					19.0	19.0	19.0	1.0	2639	2699	0.980559496580675	20.0	5501
GCF_000159435.1_ASM15943v1_genomic.fna	0.0860535057198193	0.0804135869414679		1877332.0	112.0	14.0	0	0.3020737886594833	0.0002217936780409	0.0	0.0731701186769139		0.0	0.0		False					0.0	0.0	0.0	0.0	688	706	0.9823642751595952	0.0	1599
GCF_000160575.1_ASM16057v1_genomic.fna	0.0001186735029337	0.0001186735029337		1980223.0	13.0	1.0	0	0.0109002478721784	7.75112483734463e-06	0.0	0.0001047832129461		0.0	0.0		False					0.0	0.0	0.0	0.0	1	8	0.9544292717086836	0.0	18
GCF_000160835.1_ASM16083v1_genomic.fna	0.0064579555481445	0.0015250363021169	0.0007124578164013	2302896.0	20.0	6.0	0	0.3156344723463281	0.0002081732206314	0.0003478229151468	0.0056861470702099	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	111	121	0.9597741547845404	0.0	254
