genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_000615245.1_ASM61524v1_genomic.fna	0.0001209604738652	0.0001209604738652		2934843.0	63.0	2.0	0	0.0110212189925465	6.4472059380021295e-06	0.0	0.0001068023946411		0.0	0.0		False					0.0	0.0	0.0	0.0	2	9	0.959545746424046	0.0	22
GCA_001311425.1_ASM131142v1_genomic.fna	0.0020535511648253	0.0009128001698665	0.0	3009421.0	108.0	10.0	0	0.0904272547201231	5.231450631335604e-05	0.000162157438258	0.0018116426692965	0.0	0.9959016393442623	0.9959016393442623		False					2.0	2.0	2.0	0.0	40	139	0.9696910226424522	2.0	340
GCA_001311745.1_ASM131174v1_genomic.fna	0.0521242550409015	0.0038521444789992	0.0015962642957413	2501983.0	141.0	21.0	0	2.34748152630419	0.0014925245061961	0.0009100781260304	0.0449825984996838	0.0004226644329679	0.9960474308300395	0.9960474308300395		False					9.0	9.0	9.0	3.0	749	959	0.969674327805032	12.0	2081
GCA_001311765.1_ASM131176v1_genomic.fna	0.0842689946192586	0.0026812390759992	0.0071257236408343	2025929.0	114.0	12.0	0	3.775191067644585	0.0026673781294548	0.0012976762759208	0.0717085400167502	0.0048607198079371	0.9794598706732598	0.9813617344998098		False	106.0	58.66037735849056	0.2692630021507387	0.9686931179748616	54.0	49.0	48.0	48.0	1023	1465	0.9586115075656182	96.0	3740
GCA_001435375.1_ASM143537v1_genomic.fna	2.557424531844599	0.170033987275446	0.0027937757305047	1475258.0	31.0	28.0	0	24.125112676798302	0.0199044429092478	0.073824375126249	0.8954621279863666	0.0049318076997668	0.974253971168855	0.9763566247360206		False	919.0	53.47334058759521	0.6777605028720589	0.9866927288404486	2804.0	2575.0	2560.0	621.0	22218	40830	0.9549913105447516	3181.0	91208
GCA_002299975.1_ASM229997v1_genomic.fna	0.1412143688129727	0.018719104238153	0.0042817347500237	1190495.0	150.0	48.0	0	2.501600700690612	0.0023221835281848	0.0064544580195632	0.1172315004453782	0.0013688023105505	0.9934929724102032	0.9964862051015096		False	403.0	67.38957816377172	0.2165904379770313	0.9894235770850156	50.0	27.0	26.0	77.0	947	1218	0.94084124165864	103.0	2964
GCA_002417825.1_ASM241782v1_genomic.fna	8.499751828233511e-05	8.499751828233511e-05		952969.0	93.0	1.0	0	0.0093103171163142	9.63175651652108e-06	0.0	7.504999225171893e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	3	0.9273936170212768	0.0	14
GCA_002418005.1_ASM241800v1_genomic.fna	0.0268322455418025	0.0035772407125275	0.0096137739561654	2040679.0	99.0	13.0	0	0.945689085243396	0.0006652399597351	0.0010511207299139	0.0234144003089278	2.5181335382371335e-05	0.978088578088578	0.9869463869463868		False	12.0	39.41666666666666	0.8289117477183642	1.0	47.0	28.0	27.0	44.0	337	482	0.9576592890426804	71.0	1273
GCA_002418055.1_ASM241805v1_genomic.fna	0.0025361304849652	0.0004152193437339	0.0	1093398.0	56.0	3.0	0	0.1939197024167403	0.0001864098140347	0.0001435890682075	0.0022368976255304	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	22	23	0.974935760573071	0.0	52
GCA_003482405.1_ASM348240v1_genomic.fna	0.0014598409629075	0.0010038801372224	0.0	2348886.0	347.0	2.0	0	0.0523839771371626	3.4696055100031737e-05	5.534538500378396e-06	0.0012882091156084	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	21	22	0.9625768844500412	0.0	53
GCA_003666485.1_ASM366648v1_genomic.fna	0.0280606792088273	0.00828071915621	0.0039580932908522	3097074.0	5.0	4.0	0	0.8022579857636337	0.0004559407956654	0.0009237751503515	0.0244731351623579	0.0010739577655056	0.983222649423278	0.9853198182453684		False	3.0	10.666666666666666	0.9563786008230446	1.0	48.0	42.0	42.0	23.0	523	625	0.9783170422510612	65.0	1481
GCA_004556255.1_ASM455625v1_genomic.fna	1.5485784685367705	0.0030969078306076	0.0025002610022206	1477280.0	211.0	14.0	0	61.64767558258857	0.0514610687642827	0.001293593631539	0.7452301747972696	0.0018132713113524	0.9921507064364208	0.9931972789115646		False	10.0	2.0	0.0897236391521955	0.5182164792153052	15.0	13.0	13.0	6.0	12366	12570	0.9664234286530357	19.0	26903
GCA_009809575.1_ASM980957v1_genomic.fna	0.004271238080546	0.0019780546558118	0.0078137602634771	1970623.0	6.0	5.0	0	0.1446987893619239	0.0001031087460036	0.0001694895472142	0.0037644000395352	0.0	0.9940119760479036	0.9940119760479036		False					2.0	2.0	2.0	4.0	67	90	0.9713619983019024	6.0	226
GCA_014651235.1_ASM1465123v1_genomic.fna	0.0024986642456308	0.0010649646639144	0.0	1648881.0	58.0	3.0	0	0.0982650947570694	7.679585835073372e-05	0.0002243946045833	0.0022038883927733	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	23	30	0.9693574443531354	0.0	97
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.0263969858788494	0.0079019523284724	0.0179911935532503	2817405.0	50.0	11.0	0	0.4368985104087901	0.0002607522753544	0.001833602197767	0.0230389928469229	0.0	0.9798683701122723	0.9878048780487804		False	77.0	31.97402597402597	0.1431602977687269	0.822965581975906	104.0	63.0	61.0	137.0	477	907	0.942960342754878	198.0	2165
GCA_900557215.1_UMGS2022_genomic.fna	5.849093247997216	0.903643067081749	0.0058948746220753	1195586.0	44.0	44.0	5	11.39214872067324	0.0104573013085708	0.5308693812072072	0.9942855049336397	0.0005975292052507	0.9964597447613044	0.9984858988498504		False	3522.0	74.0755252697331	0.2901342634529284	0.9228866284890276	2247.0	961.0	947.0	5980.0	38080	44857	0.9871336234106608	6927.0	95385
GCF_000014425.1_ASM1442v1_genomic.fna	1.497747524229819	0.0655155303110285	0.0028656762940474	1894360.0	1.0	1.0	0	11.719673203936464	0.0085154437771351	0.0336794484680842	0.733534650347416	0.0015330066446713	0.9882760458300026	0.99028228397674		False	347.0	37.01729106628242	0.7669725844791988	0.98893857752926	748.0	620.0	602.0	371.0	17329	21729	0.976679473935695	973.0	48164
GCF_000014445.1_ASM1444v1_genomic.fna	0.0018301703999926	0.0013151790450065	0.0	2075763.0	2.0	2.0	0	0.0578857600162304	4.018137642149741e-05	1.3970766412157842e-05	0.0016147353729251	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	27	30	0.983324912446714	0.0	81
GCF_000016825.1_ASM1682v1_genomic.fna	1.9394359322630623	0.3373859407146765	0.0040724897382539	1999618.0	1.0	1.0	0	7.7729788204843056	0.005497127298684	0.1274793485555741	0.8195897632425442	0.0054123360282323	0.990867364952336	0.9926170020791651		False	858.0	67.45454545454545	0.2394773691975573	0.9699055418113244	2328.0	1882.0	1873.0	1648.0	21731	24369	0.9816423678300468	3521.0	52253
GCF_000092505.1_ASM9250v1_genomic.fna	0.0070311596750764	0.0040594027843924	0.0016968941064906	2101787.0	6.0	6.0	0	0.1492408727492629	0.0001029716203398	0.0002364654458325	0.0061892809934582	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	82	109	0.962899360423038	0.0	280
GCF_000146325.1_ASM14632v1_genomic.fna	0.029470971939344	0.0238183842411084	0.0051165184531456	1942827.0	4.0	3.0	0	0.2365075613124612	0.0001697139376742	0.00040147681703	0.0256871914480466	0.0	0.996153846153846	0.996153846153846		False					3.0	3.0	3.0	5.0	323	362	0.9774272495332118	8.0	791
GCF_000159215.1_ASM15921v1_genomic.fna	0.1211116199474559	0.0073267077485062	0.012749693583107	1867005.0	74.0	24.0	0	2.600012039964457	0.0019104292119267	0.0032902964909038	0.1014218160066526	0.007471718244634	0.9755819632101578	0.9860003255738238		False	614.0	48.48534201954397	0.4199519391453966	0.9817585954926968	150.0	86.0	84.0	203.0	1321	1859	0.9679282757267638	287.0	4283
GCF_000159315.1_ASM15931v1_genomic.fna	0.162884104196963	0.0010363688282306	0.0019162753385606	2721039.0	113.0	10.0	0	10.95103464453454	0.0066665160780713	0.0004211626514724	0.1339621494185129	0.0011100757386265	0.99912739965096	1.0		False					1.0	0.0	0.0	3.0	2369	2384	0.9734357870099544	3.0	4975
GCF_000159355.1_ASM15935v1_genomic.fna	83.31474491139844	0.8798651389301538	0.0042105213054833	1780499.0	32.0	15.0	59	104.4710687081688	0.078434518404482	0.8093528836578959	1.0	0.0035265472595004	0.9924478783555348	0.995493569975268		False	43049.0	73.26757880554717	0.4658591414536132	0.9481843187400228	10883.0	6494.0	6402.0	15753.0	840876	870636	0.9683730924520826	22155.0	1787046
GCF_000159435.1_ASM15943v1_genomic.fna	23.407296631602723	0.8867557789458658	0.0035899148160983	1877332.0	112.0	67.0	25	14.717526471886217	0.0108061488630016	0.8436920054630721	0.9999999989438576	0.0033867264410391	0.9969574907348364	0.9987903200348508		False	7267.0	28.62474198431265	0.6165264105173122	0.9907338226528368	4819.0	1916.0	1905.0	13807.0	237364	244701	0.9746677766928032	15712.0	498272
GCF_000160575.1_ASM16057v1_genomic.fna	0.1393156225334217	0.0333820988848225	0.0046528581634533	1980223.0	13.0	11.0	0	1.193025260480009	0.0008483557288351	0.0099024200809706	0.1157502155805343	0.0008421468033998	0.9867917792850222	0.9891886378703656		False	94.0	47.3936170212766	0.3784091397594	0.93059600018558	259.0	212.0	212.0	144.0	1601	2195	0.9684989647270432	356.0	4888
