genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_001311745.1_ASM131174v1_genomic.fna	9.19270834374173e-05	9.19270834374173e-05		2501983.0	141.0	1.0	0	0.0096419067608989	6.1303068696591465e-06	0.0	8.116832034887889e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	3	0.9305555555555556	0.0	16
GCA_001311765.1_ASM131176v1_genomic.fna	0.0004679334764446	0.0002221203210971		2025929.0	114.0	1.0	0	0.0357320326252537	2.5246627425677597e-05	0.0	0.0004130999104265		0.0	0.0		False					0.0	0.0	0.0	0.0	4	39	0.9317516348282155	0.0	140
GCA_001435375.1_ASM143537v1_genomic.fna	0.0525792776585518	0.0380041999433318	0.0077475754093964	1475258.0	31.0	22.0	0	0.3238554548617402	0.0002671971939987	0.0006114184773104	0.0453662330645558	0.0	1.0	1.0		False					0.0	0.0	0.0	10.0	330	1027	0.9430029868184472	10.0	2249
GCA_002299975.1_ASM229997v1_genomic.fna	0.0025434798130189	0.0015581753808289		1190495.0	150.0	3.0	0	0.0726167671914156	6.740862384447817e-05	0.0	0.0022433725449423		0.0	0.0		False					0.0	0.0	0.0	0.0	13	13	0.9863877217553688	0.0	35
GCA_003666485.1_ASM366648v1_genomic.fna	0.0002295715246067	0.0002295715246067		3097074.0	5.0	2.0	0	0.0151523244655134	8.6113980734165e-06	0.0	0.0002026911116081		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.975	0.0	11
GCA_004556255.1_ASM455625v1_genomic.fna	0.0004839976172424	0.0004251055994801		1477280.0	211.0	1.0	0	0.0248843208986206	2.0772457952625132e-05	0.0	0.0004272785865192		0.0	0.0		False					0.0	0.0	0.0	0.0	3	6	0.9527777777777778	0.0	28
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.4392815374431436	0.011470839300704	0.0200473571872134	2817405.0	50.0	8.0	0	6.452144806817711	0.003850806077869	0.0078774617067833	0.3215100402703861	0.0159905646126017	0.975443813643327	0.9867982337568711		False	9527.0	131.11682586333578	0.2380523488067039	0.9332885899364738	545.0	293.0	282.0	1117.0	5313	7776	0.9499042804740347	1399.0	18860
GCA_900557215.1_UMGS2022_genomic.fna	0.0842055694864275	0.0757678661342638		1195586.0	44.0	33.0	0	0.3103007887937206	0.0002848372966563	0.0	0.0716565501618494		0.0	0.0		False					0.0	0.0	0.0	0.0	429	496	0.97486863882922	0.0	1044
GCF_000014425.1_ASM1442v1_genomic.fna	0.0043027724402964	0.0033768660655841	0.0	1894360.0	1.0	1.0	0	0.08342209221537	6.06139884337695e-05	2.7449903925336265e-05	0.0037921396738747	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	35	52	0.9725539945817664	0.0	381
GCF_000014445.1_ASM1444v1_genomic.fna	9.635011318729548e-05	9.635011318729548e-05		2075763.0	2.0	1.0	0	0.0098162822153431	6.81396824786889e-06	0.0	8.507353098630155e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9950738916256158	0.0	15
GCF_000016825.1_ASM1682v1_genomic.fna	0.0175848587080132	0.0126379138415437	0.0076997434755541	1999618.0	1.0	1.0	0	0.2143377465955645	0.000151581768735	0.0004240809994708	0.0154075012264148	0.0	0.9870283018867896	0.9882075471698084		False					11.0	10.0	10.0	5.0	149	167	0.9830402110304312	15.0	401
GCF_000146325.1_ASM14632v1_genomic.fna	0.0001235313283169	0.0001235313283169		1942827.0	4.0	1.0	0	0.0111160669005333	7.976706853137704e-06	0.0	0.0001090722140972		0.0	0.0		False					0.0	0.0	0.0	0.0	1	6	0.9141666666666666	0.0	139
