genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCA_000615245.1_ASM61524v1_genomic.fna	8.143536127826828e-05	8.143536127826828e-05		2934843.0	63.0	1.0	0	0.009043218547042	5.290112859073953e-06	0.0	7.190483873187326e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9958333333333332	4	0.0
GCA_001311425.1_ASM131142v1_genomic.fna	3.621959174206595e-05	3.621959174206595e-05		3009421.0	108.0	1.0	0	0.0060398762327595	3.494224659241733e-06	0.0	3.198138809279438e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9604166666666668	6	0.0
GCA_001311745.1_ASM131174v1_genomic.fna	5.3557518176582245e-05	5.3557518176582245e-05		2501983.0	141.0	1.0	0	0.0073596953281997	4.679280970857977e-06	0.0	4.72901703345574e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	19	0.9570601851851852	44	0.0
GCA_001311765.1_ASM131176v1_genomic.fna	0.000376617344438	0.0003361420859269		2025929.0	114.0	2.0	0	0.0215088562934806	1.5197178590119153e-05	0.0	0.0003324978254807		0.0	0.0		False					0.0	0.0	0.0	0.0	4	5	0.9729166666666668	15	0.0
GCA_001435375.1_ASM143537v1_genomic.fna	0.996352502409748	0.0938493470294687	0.0025191471005175	1475258.0	31.0	26.0	0	13.209782268623648	0.0108987410973745	0.0263520008025714	0.5851255188779506	0.0009734136860339	0.975949171725486	0.9771324210309702		False	369.0	97.5420054200542	0.6070171724001638	0.997065924097866	935.0	889.0	887.0	158.0	7558	14048	0.9519389581536234	30662	1045.0
GCA_002299975.1_ASM229997v1_genomic.fna	0.2632938399573287	0.0058983868054884	0.0013554800397378	1190495.0	150.0	4.0	0	6.070711387224229	0.0056353142145683	0.0046812460363126	0.2074411051171214	0.0009016023191126	0.9971290148932352	0.9985645074466176		False	6.0	32.166666666666664	0.7327543729982757	1.0	16.0	8.0	10.0	17.0	1484	1507	0.9552544071015828	3185	27.0
GCA_002418005.1_ASM241800v1_genomic.fna	0.0010501406639652	0.0001960131897275	0.0038259463910838	2040679.0	99.0	1.0	0	0.0826681697262914	5.815248453030488e-05	0.0001283886392715	0.0009268444204079	0.0	0.9923664122137404	0.9923664122137404		False					2.0	2.0	2.0	0.0	10	11	0.9565678694158076	29	2.0
GCA_002418055.1_ASM241805v1_genomic.fna	6.0362283450307824e-05	6.0362283450307824e-05		1093398.0	56.0	1.0	0	0.0078091786941292	7.506754238972025e-06	0.0	5.329847587243197e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	3	0.0
GCA_003666485.1_ASM366648v1_genomic.fna	0.0028320279076315	0.0004513937994377	0.0002517482617518	3097074.0	5.0	3.0	0	0.1862831611699862	0.0001058688030909	0.000230863066236	0.0024975565452666	0.0	0.979020979020979	0.979020979020979		False					15.0	15.0	15.0	0.0	44	57	0.956813773540843	122	15.0
GCA_009809575.1_ASM980957v1_genomic.fna	0.0001557882963915	0.0001212814424676		1970623.0	6.0	1.0	0	0.0149971557307037	1.0686598884710457e-05	0.0	0.0001375516046241		0.0	0.0		False					0.0	0.0	0.0	0.0	2	5	0.9472222222222224	17	0.0
