genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_001311765.1_ASM131176v1_genomic.fna	0.0001308041890905	0.0001308041890905		2025929.0	114.0	1.0	0	0.0115011097774625	8.126160540002366e-06	0.0	0.0001154934290873		0.0	0.0		False					0.0	0.0	0.0	0.0	1	14	0.955131336561978	0.0	59
GCA_001435375.1_ASM143537v1_genomic.fna	0.6454010078237162	0.1206358481025013	0.0016916168275129	1475258.0	31.0	25.0	0	4.947703401519751	0.0040821065255439	0.0329772826176844	0.434411835343815	0.0006814461512952	0.9710791366906476	0.9721685508735868		False	131.0	112.0381679389313	0.6521271638631619	0.9967948717948716	1407.0	1354.0	1351.0	151.0	3595	9143	0.95214866080109	1502.0	21051
GCA_002299975.1_ASM229997v1_genomic.fna	0.005500233096317	0.0020092482538775	0.0009928221876156	1190495.0	150.0	4.0	0	0.1596295297891463	0.0001481807486646	0.0003922738020739	0.0048449310981563	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	26	31	0.9706544964559812	0.0	103
GCA_003666485.1_ASM366648v1_genomic.fna	0.0002453929095656	0.0002453929095656		3097074.0	5.0	2.0	0	0.0156656283742829	8.903119934383448e-06	0.0	0.0002166584653104		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9815580064218904	0.0	9
GCA_004556255.1_ASM455625v1_genomic.fna	0.0082733131159969	0.0013139012238708	0.0003972167367334	1477280.0	211.0	1.0	0	0.2822699624949331	0.0002356279261589	0.0007513809162785	0.0072787163781126	0.0	0.9612612612612612	0.9612612612612612		False					43.0	43.0	43.0	0.0	44	48	0.9629424987453876	43.0	101
GCA_009809575.1_ASM980957v1_genomic.fna	0.000192324965252	0.000192324965252		1970623.0	6.0	2.0	0	0.0138710171889655	9.884140665280834e-06	0.0	0.0001698085252176		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.987012987012987	0.0	6
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.4804871859033401	0.0093976549342391	0.0208193021018601	2817405.0	50.0	7.0	0	7.986047976574799	0.004766278967244	0.0065695205339665	0.3457529098232462	0.020676508814224	0.9735804203360529	0.9878977794586418		False	11987.0	125.98807040961042	0.2516754948969917	0.9319869093128276	489.0	224.0	213.0	1067.0	4963	6582	0.95208334629259	1280.0	15817
GCA_900554745.1_UMGS1753_genomic.fna	0.000606987735006	0.000606987735006		1301509.0	201.0	2.0	0	0.0250188157706027	2.227697276969033e-05	0.0	0.0005358265636561		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9969269141711604	0.0	6
GCA_900557215.1_UMGS2022_genomic.fna	0.128947645756976	0.1019290958575961	0.0007804877874327	1195586.0	44.0	33.0	0	0.4297515625061561	0.0003944858592655	0.000342928070419	0.1076178074676872	0.0	0.9780487804878044	0.9780487804878044		False					9.0	9.0	9.0	0.0	570	659	0.9760500078251564	9.0	1411
GCF_000014425.1_ASM1442v1_genomic.fna	0.0087665491247703	0.0051621655862666	0.0010702340897907	1894360.0	1.0	1.0	0	0.1428886847861249	0.0001038220554884	0.0001578369475706	0.0077109795554102	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	63	69	0.9868691512520738	0.0	248
GCF_000014445.1_ASM1444v1_genomic.fna	0.0010916467824119	0.0007924796809654		2075763.0	2.0	1.0	0	0.0433580966939381	3.009700492297804e-05	0.0	0.0009634596832616		0.0	0.0		False					0.0	0.0	0.0	0.0	8	9	0.9911608771260126	0.0	25
GCF_000016825.1_ASM1682v1_genomic.fna	0.081098489811554	0.0454356782145389	0.0045607812352609	1999618.0	1.0	1.0	0	0.5638094862620924	0.0003987316304041	0.0025439859013071	0.0691060951817607	0.0	0.9962649891881266	0.9976410458030271		False	3.0	21.33333333333333	0.1758351632264679	0.9	19.0	12.0	12.0	28.0	634	685	0.9849107774821536	40.0	1452
GCF_000092505.1_ASM9250v1_genomic.fna	0.0018417660781039	0.0010924037497614	0.0	2101787.0	6.0	3.0	0	0.0692031353000972	4.774803874553128e-05	4.995748855616673e-05	0.0016249577711144	0.0	0.9904761904761904	0.9904761904761904		False					1.0	1.0	1.0	0.0	15	16	0.9888485627035588	1.0	70
GCF_000146325.1_ASM14632v1_genomic.fna	0.0008451601712349	0.0004591247702445		1942827.0	4.0	1.0	0	0.0440517395470043	3.1610804062394226e-05	0.0	0.0007459980362021		0.0	0.0		False					0.0	0.0	0.0	0.0	6	8	0.966902036530838	0.0	19
GCF_000159215.1_ASM15921v1_genomic.fna	0.0261466894839595	0.0017423627681768	0.0003102808353407	1867005.0	74.0	1.0	0	0.7555192532359494	0.0005551382183502	0.0013535046772772	0.0228230491554309	0.0	0.9620102888800948	0.9620102888800948		False					96.0	96.0	96.0	0.0	177	222	0.9602560004082404	96.0	456
GCF_000159315.1_ASM15931v1_genomic.fna	0.000833137636028	0.0001694205779483	0.0035540591988098	2721039.0	113.0	1.0	0	0.0695934097563326	4.236545679270068e-05	0.0001091494829732	0.000735390000747	0.0	0.9966329966329966	1.0		False					1.0	0.0	0.0	1.0	8	8	0.9978448275862069	1.0	16
GCF_000159355.1_ASM15935v1_genomic.fna	0.0870536855117581	0.0368132753795424	0.0014958057651526	1780499.0	32.0	7.0	0	0.9995703373116112	0.0007504548291493	0.0030025290662898	0.0739882952591023	0.0	0.99569771791994	0.9964459408903852		False					23.0	19.0	19.0	11.0	595	618	0.9784363179835254	30.0	1420
GCF_000159435.1_ASM15943v1_genomic.fna	0.6249906782604249	0.3245920274091103	0.0030718002656367	1877332.0	112.0	19.0	0	1.3407157858539782	0.000984402806585	0.0205062290527194	0.4241262169250368	0.0	0.9975322752422268	0.998519365145336		False					95.0	57.0	56.0	138.0	4455	4556	0.9809462898209718	194.0	9435
GCF_000160575.1_ASM16057v1_genomic.fna	0.2719476543803399	0.1553148307034106	0.0028934988518067	1980223.0	13.0	11.0	0	1.104807718658395	0.0007856245701017	0.0067219702023458	0.2134742199432163	0.0	0.9934640522875816	0.9943655623168808		False	7.0	10.285714285714286	0.7016818929862413	1.0	87.0	75.0	75.0	46.0	1985	2125	0.9914809897226732	121.0	4435
GCF_000160835.1_ASM16083v1_genomic.fna	0.0251769945321021	0.0058183261423876	0.0032475801424366	2302896.0	20.0	6.0	0	0.9524328499898556	0.0006281665381594	0.0005232541981921	0.021985992225272	0.0009272673656947	0.9950207468879668	0.995850622406639		False					6.0	5.0	5.0	5.0	222	262	0.9639529808937948	10.0	628
GCF_000160855.1_ASM16085v1_genomic.fna	0.0041092120982963	0.0021617533958037	0.0	2020582.0	49.0	6.0	0	0.1130501322107175	7.972392797766e-05	0.0001029406378954	0.0036218594696197	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	39	43	0.982811408843446	0.0	142
GCF_000160875.1_ASM16087v1_genomic.fna	0.0008734793358739	0.0002958559040863		1277649.0	12.0	1.0	0	0.0544799607989137	4.824357255137425e-05	0.0	0.0007709848918742		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9751937233630376	0.0	30
GCF_000161935.1_ASM16193v1_genomic.fna	0.0181333144824892	0.0057294204698147	0.0022858304346337	1725829.0	12.0	5.0	0	0.3263822400907649	0.0002486164990664	0.0014097572818627	0.015884210589963	0.0	0.9827373612823672	0.9835593916974926		False					42.0	40.0	39.0	5.0	114	126	0.9728906554229632	44.0	271
GCF_000165675.1_ASM16567v1_genomic.fna	0.0007004394830658	0.0003941497439552		1638971.0	30.0	1.0	0	0.0385192814117993	3.014133471603144e-05	0.0	0.0006182968392302		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9956896551724138	0.0	28
