genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCA_001311425.1_ASM131142v1_genomic.fna	0.0001289284550084	6.446422750422756e-05		3009421.0	108.0	1.0	0	0.0137875328347914	7.976444444362757e-06	0.0	0.00011383734581		0.0	0.0		False					0.0	0.0	0.0	0.0	2	3	0.9297945205479452	9	0.0
GCA_001311745.1_ASM131174v1_genomic.fna	0.009406938416448	0.0007254245932126	0.0022435394534166	2501983.0	141.0	5.0	0	0.7796528599484996	0.0004957018774205	0.0002206250002498	0.0082719244086526	0.000624986635386	0.9891304347826086	0.9891304347826086		False					6.0	6.0	6.0	0.0	123	133	0.9720596336439082	358	6.0
GCA_001311765.1_ASM131176v1_genomic.fna	0.3140988652613196	0.0024956452077047	0.0073285507008463	2025929.0	114.0	8.0	0	12.98257320547328	0.0091728951493657	0.0014205828535945	0.242210243589346	0.0046525883415738	0.9728978457261988	0.9763724808895066		False	122.0	130.99180327868854	0.4143289677566885	0.9293598446396318	78.0	68.0	65.0	48.0	2994	3441	0.9568770278810088	8119	113.0
GCA_001435375.1_ASM143537v1_genomic.fna	0.010964861739438	0.0071248554490129	0.0004882812499999	1475258.0	31.0	15.0	0	0.160795089316193	0.0001326641130451	0.0003036756960477	0.0096352535163795	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	82	122	0.9567678924223784	285	0.0
GCA_002299975.1_ASM229997v1_genomic.fna	0.0740767495873565	0.0055649120743892	0.0059975632738276	1190495.0	150.0	15.0	0	1.3941644806546527	0.0012941736831392	0.0031936295406532	0.0633164399885067	0.0	0.994739610731194	0.996317727511836		False	55.0	38.8	0.288027464311914	0.9745269016697587	20.0	14.0	14.0	47.0	460	571	0.943593045729184	1405	61.0
GCA_002418005.1_ASM241800v1_genomic.fna	0.0019415106442512	0.0004214283579142	0.0006405694204717	2040679.0	99.0	4.0	0	0.1333611925238796	9.38122219333648e-05	0.0001376992657835	0.0017128852336191	0.0	0.9750889679715302	0.9750889679715302		False					7.0	7.0	7.0	0.0	21	32	0.9712506449031248	98	7.0
GCA_002418055.1_ASM241805v1_genomic.fna	0.0036217370070184	0.0007938554853767	0.0030817764247962	1093398.0	56.0	2.0	0	0.2173316531388722	0.0002089150949624	0.0001527348687303	0.0031928856418104	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	26	26	0.9914868833316892	56	0.0
GCA_003666485.1_ASM366648v1_genomic.fna	0.0218186585144558	0.002705779713368	0.0019730944884704	3097074.0	5.0	4.0	0	1.401866110814631	0.0007967112341959	0.0003186878970279	0.019081474602986	0.0023237127637257	0.9807497467071934	0.9807497467071934		False	1.0	82.0	0.0154545454545451	1.0	19.0	19.0	19.0	3.0	349	402	0.974223761196508	959	22.0
GCA_004556255.1_ASM455625v1_genomic.fna	0.944219105382866	0.0021796815769522	0.0032274296884962	1477280.0	211.0	11.0	0	36.41397835109292	0.0303969651117868	0.0011649788801039	0.5655808684683462	0.0022398716450364	0.990122022080186	0.9918651946542708		False	10.0	2.0	0.0730442138213686	0.6916065940080718	17.0	14.0	13.0	8.0	6581	6728	0.9594035719853676	14680	21.0
GCA_009809575.1_ASM980957v1_genomic.fna	0.0014107213810048	0.0011148758539811		1970623.0	6.0	5.0	0	0.0446377190483465	3.180772455549434e-05	0.0	0.0012448914583625		0.0	0.0		False					0.0	0.0	0.0	0.0	14	25	0.972528528942476	81	0.0
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.342532578738236	0.0132078987578995	0.0180455736535221	2817405.0	50.0	11.0	0	7.164131611292492	0.0042757381269974	0.0100425746387189	0.2609991937445943	0.0095874164478048	0.976885558775712	0.9872764543719516		False	4076.0	55.54612365063788	0.2028802498984905	0.9337918217113164	654.0	360.0	338.0	1187.0	4835	8833	0.9379471558093364	22157	1525.0
GCA_900557215.1_UMGS2022_genomic.fna	0.7655074582673267	0.0556672627481418	0.0071770026787561	1195586.0	44.0	28.0	0	9.68917164256799	0.0088940716787628	0.0293680253867141	0.4913235311529744	0.0016353014569432	0.9874401913875598	0.9918546365914788		False	346.0	53.10115606936416	0.5143299248212296	0.9815835262849988	441.0	286.0	281.0	476.0	4547	6851	0.9725229001943132	17031	757.0
GCF_000014425.1_ASM1442v1_genomic.fna	0.1804187166114149	0.0251483350577503	0.0016519909697478	1894360.0	1.0	1.0	0	2.196592150141047	0.0015960305914963	0.0095736818767288	0.1472677959261121	0.0016669768233631	0.9933833259814732	0.9939898544331716		False	3.0	65.33333333333333	0.0662581988138722	1.0	120.0	109.0	102.0	33.0	1807	3016	0.964770719374686	7557	135.0
GCF_000014445.1_ASM1444v1_genomic.fna	9.635011318729548e-05	9.635011318729548e-05		2075763.0	2.0	1.0	0	0.0098162822153431	6.813968247868892e-06	0.0	8.507353098630155e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	3	0.9368452860596292	18	0.0
GCF_000016825.1_ASM1682v1_genomic.fna	3.8828611264751567	0.3747235722022906	0.004965160622493	1999618.0	1.0	1.0	0	14.961526300841216	0.0105809389884854	0.2021441095249192	0.967566595190633	0.0059897292018542	0.989646496508012	0.9923653735301612		False	2182.0	60.49312557286893	0.3163523944756208	0.9676947805806352	4185.0	3086.0	3056.0	3720.0	38230	42042	0.983548887061476	88878	6776.0
GCF_000092505.1_ASM9250v1_genomic.fna	0.0003468477062613	0.0003154458563117		2101787.0	6.0	1.0	0	0.0202426526533013	1.396680885932065e-05	0.0	0.0003062196298242		0.0	0.0		False					0.0	0.0	0.0	0.0	3	9	0.940178142273492	30	0.0
GCF_000146325.1_ASM14632v1_genomic.fna	0.0051244912696806	0.0042093300123994	0.0	1942827.0	4.0	1.0	0	0.0883034657737288	6.33651152782569e-05	1.85296992475398e-05	0.0045147037382426	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	48	63	0.967075881788366	178	0.0
GCF_000159215.1_ASM15921v1_genomic.fna	0.3265320660630261	0.0085361313976127	0.0036325337952027	1867005.0	74.0	23.0	0	7.436843076840378	0.005464421718103	0.0042490512880254	0.2504841500765891	0.001126257103223	0.9730240766418756	0.9778141938736922		False	106.0	64.83018867924528	0.9803952226051714	0.9808640301998937	214.0	176.0	175.0	59.0	2961	4445	0.968447951111561	10452	234.0
GCF_000159315.1_ASM15931v1_genomic.fna	0.1369425429036482	0.0006361540573288	0.0055597791026309	2721039.0	113.0	5.0	0	9.99014362355695	0.0060815671989424	0.0003325935423931	0.11389539001292	0.0005052535613216	0.9933701657458563	0.9988950276243094		False	1.0	1.0	1.0000000000000009	1.0	6.0	1.0	1.0	8.0	1722	1741	0.98641401691511	3725	9.0
GCF_000159355.1_ASM15935v1_genomic.fna	4.697284862277373	0.6163199193035211	0.0018506744693365	1780499.0	32.0	16.0	1	12.58025669465519	0.0094449725407364	0.3054020249379527	0.9841993236577036	0.0045485042916242	0.997875932382928	0.998429477277074		False	232.0	59.22413793103448	0.5151528527257423	0.9670965012107656	1155.0	854.0	857.0	1241.0	42335	44453	0.9738984048533268	96233	2098.0
GCF_000159435.1_ASM15943v1_genomic.fna	70.8538766717874	0.8594382879533295	0.0019064546099258	1877332.0	112.0	75.0	80	43.551295168459504	0.0319769615951355	0.8269086128612307	1.0	0.0013290316368313	0.9954882239036524	0.9971540510003336		False	8692.0	54.537275655775424	0.8073945766673022	0.9921615473949166	7004.0	4418.0	4586.0	5327.0	637167	660832	0.9721169933809526	1341976	9913.0
