genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCA_000615245.1_ASM61524v1_genomic.fna	0.0005121227949842	0.0005121227949842		2934843.0	63.0	5.0	0	0.0226730326028715	1.3263297873729416e-05	0.0	0.0004521021989588		0.0	0.0		False					0.0	0.0	0.0	0.0	6	6	0.9730889360066254	22	0.0
GCA_001311425.1_ASM131142v1_genomic.fna	9.569947175885317e-05	9.569947175885317e-05		3009421.0	108.0	1.0	0	0.00981743476317	5.679639998896564e-06	0.0	8.449906331609025e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9603448275862068	18	0.0
GCA_001311745.1_ASM131174v1_genomic.fna	0.0014128793041359	0.0001886503625324	0.0005322384428223	2501983.0	141.0	1.0	0	0.1112482170191058	7.073141505529036e-05	0.0001642697012729	0.0012467945306006	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	14	15	0.9673042290691672	35	0.0
GCA_001311765.1_ASM131176v1_genomic.fna	0.0012236361688884	0.0007122658296514	0.0	2025929.0	114.0	3.0	0	0.0524950977110587	3.709064601740464e-05	5.429607849041086e-06	0.0010798872387914	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	10	23	0.9482305740707642	97	0.0
GCA_001435375.1_ASM143537v1_genomic.fna	24.20868620946302	0.3348729510363611	0.0025041587579891	1475258.0	31.0	27.0	0	89.01704480968327	0.0734435818021405	0.2397499284870849	0.99999999947952	0.0019850221947174	0.957095560274023	0.9595694571280744		False	6284.0	129.42791215786124	0.7570697972397895	0.9925212481838496	15175.0	14300.0	14231.0	2083.0	141263	375044	0.9513019819346308	844447	16314.0
GCA_002299975.1_ASM229997v1_genomic.fna	0.0721095006698894	0.0024452013658184	0.0004575603426195	1190495.0	150.0	4.0	0	2.005842914156343	0.0018619819598284	0.0015909348632291	0.0616879309498479	0.0003146482448951	0.9963041182682154	0.9963041182682154		False					7.0	7.0	7.0	2.0	326	328	0.9944244040381324	711	9.0
GCA_002418005.1_ASM241800v1_genomic.fna	3.724250604823178e-05	3.724250604823178e-05		2040679.0	99.0	1.0	0	0.0061323717480827	4.313784306525512e-06	0.0	3.2884592130577595e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	3	0.0
GCA_002418055.1_ASM241805v1_genomic.fna	7.956846454813301e-05	7.956846454813301e-05		1093398.0	56.0	1.0	0	0.0089657950121288	8.618578515004349e-06	0.0	7.025648609348956e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	2	0.0
GCA_003482405.1_ASM348240v1_genomic.fna	0.0005359987670751	0.0005193951515739		2348886.0	347.0	3.0	0	0.0241124519688831	1.597066522686243e-05	0.0	0.0004731749287444		0.0	0.0		False					0.0	0.0	0.0	0.0	5	5	0.996393527146052	11	0.0
GCA_003666485.1_ASM366648v1_genomic.fna	0.0046227503766457	0.0008656557770333	0.0003525864940246	3097074.0	5.0	4.0	0	0.2748720654150987	0.0001562158188955	0.0002515277323047	0.0040735689990983	0.0	0.9781771501925544	0.9781771501925544		False					17.0	17.0	17.0	0.0	58	63	0.9795028834783072	145	17.0
GCA_004556255.1_ASM455625v1_genomic.fna	0.0042348099209357	0.0038895808512942		1477280.0	211.0	19.0	0	0.0709299981092097	5.920958861228198e-05	0.0	0.0037323545451495		0.0	0.0		False					0.0	0.0	0.0	0.0	24	29	0.9694064914185404	59	0.0
GCA_009809575.1_ASM980957v1_genomic.fna	0.0053546518030084	0.0043635946601657		1970623.0	6.0	5.0	0	0.088936260639518	6.337375971997002e-05	0.0	0.0047169974010815		0.0	0.0		False					0.0	0.0	0.0	0.0	48	60	0.9774617650256374	153	0.0
GCA_014651235.1_ASM1465123v1_genomic.fna	0.0025332331441747	0.002357962763838		1648881.0	58.0	8.0	0	0.053830258031054	4.206927069023018e-05	0.0	0.0022343449931185		0.0	0.0		False					0.0	0.0	0.0	0.0	17	20	0.9715078088442536	49	0.0
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.0306881687226366	0.0084844032008177	0.0210617468348323	2817405.0	50.0	7.0	0	0.4228283050641038	0.0002523548146835	0.0028008042862137	0.0267338054626606	0.0	0.9755417564313776	0.9865669750348498		False					193.0	106.0	102.0	226.0	348	503	0.9492070520083994	1223	328.0
GCA_900554745.1_UMGS1753_genomic.fna	0.0074144704339347	0.0063925796901903	0.0	1301509.0	201.0	9.0	0	0.1027046099540819	9.14490845708652e-05	5.3783723354956085e-06	0.0065255926306403	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	36	37	0.9767630807214924	76	0.0
GCA_900557215.1_UMGS2022_genomic.fna	0.008767248863737	0.0078187600055537		1195586.0	44.0	21.0	0	0.1032729048564542	9.479826058937644e-05	0.0	0.0077115926603492		0.0	0.0		False					0.0	0.0	0.0	0.0	42	54	0.9739105224655282	129	0.0
GCF_000014425.1_ASM1442v1_genomic.fna	0.0011069701640659	0.0010663231909457		1894360.0	1.0	1.0	0	0.0344552453866405	2.5034973229354373e-05	0.0	0.0009769771016772		0.0	0.0		False					0.0	0.0	0.0	0.0	11	18	0.9635520496062492	111	0.0
GCF_000014445.1_ASM1444v1_genomic.fna	0.0035076258705834	0.0032364003019611		2075763.0	2.0	2.0	0	0.0635495824269225	4.411291640999754e-05	0.0	0.0030924421636575		0.0	0.0		False					0.0	0.0	0.0	0.0	28	29	0.9926404594528548	77	0.0
GCF_000016825.1_ASM1682v1_genomic.fna	0.0146968070901542	0.0133945583606468		1999618.0	1.0	1.0	0	0.1337954886144518	9.4621489378695e-05	0.0	0.0128934388254858		0.0	0.0		False					0.0	0.0	0.0	0.0	118	187	0.9671875094923325	432	0.0
GCF_000092505.1_ASM9250v1_genomic.fna	0.0018360566508403	0.0012912821327754	0.0	2101787.0	6.0	4.0	0	0.0721864379233194	4.980642596491876e-05	6.803734155744612e-05	0.0016199245262549	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	16	25	0.9711503669215724	367	0.0
GCF_000146325.1_ASM14632v1_genomic.fna	0.1326201457978501	0.1133698471351282	0.0	1942827.0	4.0	3.0	0	0.3997585837660404	0.000286860187444	8.750135755782681e-06	0.1105069530726892	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	1000	1035	0.9824884488099176	2130	0.0
GCF_000159215.1_ASM15921v1_genomic.fna	0.0044632981700637	0.003525968061146	0.0	1867005.0	74.0	12.0	0	0.090657118557412	6.661277136376452e-05	6.320283020131149e-05	0.0039333363722371	0.0	0.9576271186440676	0.9576271186440676		False					5.0	5.0	5.0	0.0	37	49	0.9868089114547254	118	5.0
GCF_000159315.1_ASM15931v1_genomic.fna	0.0113555888026595	0.0009165616516338	0.0002811330628682	2721039.0	113.0	6.0	0	0.6935260667180347	0.0004221886629355	0.0003050305416423	0.0099768822987454	0.0006604255513942	1.0	1.0		False					0.0	0.0	0.0	0.0	123	131	0.9603398892223984	335	0.0
GCF_000159355.1_ASM15935v1_genomic.fna	0.0611513963220422	0.0457186440430462	0.0039589904990546	1780499.0	32.0	9.0	0	0.3638425960760315	0.0002731648019987	0.0010379112821742	0.0525647508155596	0.0	0.9945887445887446	0.99512987012987		False					10.0	9.0	9.0	14.0	434	452	0.9772252505185046	1007	23.0
GCF_000159435.1_ASM15943v1_genomic.fna	0.0736827582974135	0.0644409193472438	0.0	1877332.0	112.0	15.0	0	0.3008122747479017	0.0002208674281614	2.3970187478826235e-05	0.0629905164184361	0.0	0.9777777777777776	0.9777777777777776		False					1.0	1.0	1.0	0.0	534	550	0.9757748454324252	1224	1.0
GCF_000160575.1_ASM16057v1_genomic.fna	0.0456044596997408	0.0397258288586689	0.0005936920089933	1980223.0	13.0	9.0	0	0.2530415107498944	0.0001799368566524	0.0002721915663033	0.0394687267071537	0.0	0.9851576994434122	0.9851576994434122		False					8.0	8.0	8.0	0.0	352	378	0.9827270321953744	802	8.0
GCF_000160835.1_ASM16083v1_genomic.fna	0.0085488011616677	0.0017113234813903	0.0021711776593614	2302896.0	20.0	7.0	0	0.3366106624378237	0.0002220078344981	0.0005006739340378	0.0075201723624214	0.0	0.9982653946227232	0.9982653946227232		False					2.0	2.0	2.0	4.0	79	85	0.982473931493619	191	6.0
GCF_000160855.1_ASM16085v1_genomic.fna	0.0049040326005081	0.0020998900316839	0.0	2020582.0	49.0	6.0	0	0.1927144750949514	0.0001359039094627	0.0001979627651834	0.0043208987252737	0.0	0.9524999999999998	0.9524999999999998		False					19.0	19.0	19.0	0.0	41	47	0.9845806841387216	149	19.0
