genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_000615245.1_ASM61524v1_genomic.fna	7.393921923591302e-05	7.393921923591302e-05		2934843.0	63.0	1.0	0	0.0086169897809007	5.040777042965755e-06	0.0	6.528619934864643e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9875	0.0	2
GCA_001311745.1_ASM131174v1_genomic.fna	0.0006574784880632	0.000174661458531	0.0	2501983.0	141.0	1.0	0	0.0534218178997011	3.3965495143378e-05	5.755434789125257e-05	0.0005803850163809	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	9	11	0.9583619820315366	0.0	23
GCA_001311765.1_ASM131176v1_genomic.fna	0.0027123359209528	0.0008563972380078	0.003157835851013	2025929.0	114.0	4.0	0	0.1166476548914763	8.241792214873212e-05	0.0002453195546339	0.0023921269116192	0.0	0.9979879275653925	0.9979879275653925		False					1.0	1.0	1.0	2.0	30	39	0.9573840360592704	3.0	86
GCA_001435375.1_ASM143537v1_genomic.fna	0.1165660514974329	0.0352921319525126	0.0029348457970146	1475258.0	31.0	23.0	0	1.4392131351369994	0.0011874239124331	0.0045985176830086	0.0978079117760831	0.0012870770601916	0.9921875	0.992629716981132		False	24.0	40.25	0.0935714178080458	1.0	53.0	50.0	50.0	40.0	891	1551	0.9576136404352686	90.0	3354
GCA_002299975.1_ASM229997v1_genomic.fna	0.0111558637373529	0.0035741435285322	0.0017206990875108	1190495.0	150.0	3.0	0	0.2641976429424011	0.0002452491376648	0.0008971058257279	0.0098022691647405	0.0	0.9971910112359552	0.99812734082397		False					3.0	2.0	2.0	1.0	65	72	0.9453219661218224	3.0	164
GCA_002418055.1_ASM241805v1_genomic.fna	0.0001509057086257	0.0001509057086257		1093398.0	56.0	1.0	0	0.0123468308441055	1.1868677668566816e-05	0.0	0.0001332408633641		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	0.0	4
GCA_003666485.1_ASM366648v1_genomic.fna	0.0002524963885266	0.0002524963885266		3097074.0	5.0	2.0	0	0.0158906937117788	9.031029498233971e-06	0.0	0.0002229294586035		0.0	0.0		False					0.0	0.0	0.0	0.0	5	6	0.975	0.0	12
GCA_004556255.1_ASM455625v1_genomic.fna	0.0002721217372468	0.0002721217372468		1477280.0	211.0	2.0	0	0.0136388316962475	1.138516333587942e-05	0.0	0.0002402546282221		0.0	0.0		False					0.0	0.0	0.0	0.0	2	3	0.9513888888888888	0.0	7
GCA_009809575.1_ASM980957v1_genomic.fna	6.190935556927211e-05	6.190935556927211e-05		1970623.0	6.0	1.0	0	0.0078704028143432	5.608252621247882e-06	0.0	5.466446681123838e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9625	0.0	6
GCA_014651235.1_ASM1465123v1_genomic.fna	0.000145553257027	0.000145553257027		1648881.0	58.0	1.0	0	0.0121063207771949	9.461297501950653e-06	0.0	0.0001285152671602		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9729166666666668	0.0	6
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.3544286320213103	0.0110992207368127	0.0190295788362559	2817405.0	50.0	9.0	0	5.096238949402991	0.0030415665655702	0.0091030576008773	0.2687211893807913	0.0211251592789361	0.977541232892736	0.9892385074277692		False	7530.0	90.52350597609562	0.2269567072791442	0.9276149632720476	576.0	276.0	259.0	1209.0	4822	8357	0.927184506423158	1468.0	20011
GCA_900557215.1_UMGS2022_genomic.fna	0.0698226643670969	0.0580326300241052	0.0216678217394187	1195586.0	44.0	35.0	0	0.3225434425179411	0.0002960753099538	0.0004023131752964	0.0597913052196426	0.0	0.975051975051975	0.975051975051975		False					12.0	12.0	11.0	9.0	399	472	0.9793674011578444	20.0	1024
GCF_000014425.1_ASM1442v1_genomic.fna	0.0427965117506704	0.011233345298676	0.0021332997006934	1894360.0	1.0	1.0	0	0.5370535825012822	0.0003902198898824	0.0036086066006461	0.0370842132598409	0.0	0.9950263311878292	0.9953188999414864		False					34.0	32.0	29.0	10.0	410	482	0.981319010765234	39.0	1083
