genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCA_001311425.1_ASM131142v1_genomic.fna	0.0061672992911261	0.0008011507861479	0.0003000425234421	3009421.0	108.0	6.0	0	0.3289470831436591	0.0001903043978404	0.0003219888476886	0.0054309241919148	0.0	0.9927760577915375	0.9927760577915375		False					7.0	7.0	7.0	0.0	99	119	0.9565247976084515	280	7.0
GCA_001311745.1_ASM131174v1_genomic.fna	0.0235760994379258	0.0023537330189693	0.0007271703224529	2501983.0	141.0	15.0	0	0.9479135518052448	0.0006026817208023	0.0007022429808675	0.0206025034311196	0.0001907484950725	0.9988616960728516	0.9988616960728516		False					2.0	2.0	2.0	1.0	313	342	0.9731400891163592	747	3.0
GCA_001311765.1_ASM131176v1_genomic.fna	0.0150873994103445	0.0017123008753021	0.0052181152289345	2025929.0	114.0	6.0	0	0.8087274608809253	0.0005714100036767	0.0005883720505506	0.0132338262851723	0.0019799144442313	0.9807046979865772	0.9907718120805368		False	14.0	30.714285714285715	0.5616104444751382	1.0	23.0	11.0	11.0	14.0	199	336	0.9647753042706728	884	25.0
GCA_001435375.1_ASM143537v1_genomic.fna	0.2166427838384878	0.0430128153855121	0.0018074636782305	1475258.0	31.0	25.0	0	2.391213488540931	0.0019728725417419	0.009617978685762	0.1741115624892634	0.0006403927852482	0.9820988089365	0.98322644301924		False	117.0	63.18803418803419	0.5250961015168458	1.0	254.0	238.0	237.0	57.0	1820	3056	0.9597419693764012	6813	294.0
GCA_002299975.1_ASM229997v1_genomic.fna	0.1441551623484349	0.0622102570779381	0.006891576077282	1190495.0	150.0	100.0	0	1.0904761535311769	0.00101226617058	0.004542648226158	0.1195208300131186	0.0001042219944978	0.9900147928994084	0.993343195266272		False	4.0	22.0	0.1720955674760022	1.0	54.0	36.0	34.0	58.0	988	2489	0.9370461605570346	5954	92.0
GCA_002417825.1_ASM241782v1_genomic.fna	8.499751828233511e-05	8.499751828233511e-05		952969.0	93.0	1.0	0	0.0093103171163142	9.63175651652108e-06	0.0	7.504999225171893e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9438271604938272	4	0.0
GCA_002418005.1_ASM241800v1_genomic.fna	0.0063679785012733	0.0009016606727466	0.0016874885139752	2040679.0	99.0	6.0	0	0.3109722524797189	0.0002187517778796	0.0003900662475577	0.0056071459624188	0.0	0.972361809045226	0.972361809045226		False					22.0	22.0	22.0	1.0	77	101	0.9583832458726323	265	23.0
GCA_002418055.1_ASM241805v1_genomic.fna	0.0002963239369378	0.0001390161679461		1093398.0	56.0	1.0	0	0.0267762868138248	2.5739327068379103e-05	0.0	0.0002616198078841		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9985119047619048	6	0.0
GCA_003482405.1_ASM348240v1_genomic.fna	0.0015317899634124	0.0007646177805138	0.0	2348886.0	347.0	3.0	0	0.0626229082989112	4.147771886762374e-05	5.577111873458306e-05	0.0013516562264334	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	20	21	0.9730552351836002	44	0.0
GCA_003666485.1_ASM366648v1_genomic.fna	0.0098476820379493	0.004858779609399	0.0022951532739379	3097074.0	5.0	4.0	0	0.2583766963495156	0.0001468411391416	0.0001853362238034	0.0086578066938226	0.0	0.9860627177700348	0.9860627177700348		False					8.0	8.0	8.0	1.0	190	216	0.9801720837742052	511	9.0
