genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCA_000615245.1_ASM61524v1_genomic.fna	0.0005441517655288	0.000396273327057		2934843.0	63.0	5.0	0	0.0314811548766223	1.841588383217736e-05	0.0	0.0004803705940453		0.0	0.0		False					0.0	0.0	0.0	0.0	8	9	0.9607478074943828	21	0.0
GCA_001311425.1_ASM131142v1_genomic.fna	0.0001472043957957	0.0001472043957957		3009421.0	108.0	2.0	0	0.0112173250887463	6.489512769025774e-06	0.0	0.0001299730342608		0.0	0.0		False					0.0	0.0	0.0	0.0	3	5	0.9697488584474886	19	0.0
GCA_001311745.1_ASM131174v1_genomic.fna	0.00310313859047	0.0010935326099337	0.0035262149008337	2501983.0	141.0	9.0	0	0.1251927304370593	7.959731145109457e-05	0.0001562760418436	0.0027363208062051	0.0	0.9974424552429668	0.9974424552429668		False					1.0	1.0	1.0	1.0	39	40	0.979882450486232	94	2.0
GCA_001311765.1_ASM131176v1_genomic.fna	0.0233359609344651	0.0014655005185275	0.0025816969887602	2025929.0	114.0	4.0	0	0.86467789828484	0.0006109420354045	0.000878115669404	0.0203948077153871	0.0013562009089922	0.971894322653176	0.9747048903878583		False	4.0	31.5	0.5050305425799497	1.0	50.0	45.0	45.0	11.0	231	310	0.9495135624799464	788	56.0
GCA_001435375.1_ASM143537v1_genomic.fna	0.0105256165362261	0.007752542267183	0.0029090908440676	1475258.0	31.0	19.0	0	0.1459333782138858	0.0001204024467834	0.0002236896868208	0.0092510625687937	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	79	128	0.9553353689288444	297	0.0
GCA_002299975.1_ASM229997v1_genomic.fna	0.0292710175179232	0.0090365772220798	0.0030967091983765	1190495.0	150.0	25.0	0	0.474661297354794	0.0004406181393696	0.0019638889705542	0.0255151518309486	0.0	0.9914456800684346	0.9931565440547476		False					20.0	16.0	15.0	13.0	171	282	0.9386987516563556	736	28.0
GCA_002418005.1_ASM241800v1_genomic.fna	0.0036879881647236	0.0007335793625553	0.0016344189643859	2040679.0	99.0	3.0	0	0.192336897033753	0.0001352983677562	0.0002910795867453	0.0032511969253661	0.0	0.9831649831649832	0.9831649831649832		False					10.0	10.0	10.0	0.0	40	52	0.9664618349050764	128	10.0
GCA_003482405.1_ASM348240v1_genomic.fna	0.0003316465762919	0.0002614005107101		2348886.0	347.0	1.0	0	0.0218246007858833	1.4455327617077896e-05	0.0	0.0002928010522682		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9967342913613284	9	0.0
GCA_003666485.1_ASM366648v1_genomic.fna	0.0053376186684593	0.0019844537134081	0.001261336164376	3097074.0	5.0	4.0	0	0.2868312620053362	0.0001630124924165	0.0001565994225517	0.0047020279755598	0.0	0.9835051546391752	0.9835051546391752		False					8.0	8.0	8.0	1.0	93	103	0.9834283050392408	252	9.0
GCA_004556255.1_ASM455625v1_genomic.fna	0.0379860283764756	0.0023888497779703	0.0012649948738481	1477280.0	211.0	10.0	0	1.4398608669500197	0.0012019395441089	0.0007412271201126	0.0329853783926324	0.001234218346334	0.9963470319634704	0.9972602739726028		False	1.0	149.0			4.0	3.0	3.0	2.0	266	272	0.9786496370298862	589	5.0
GCA_009809575.1_ASM980957v1_genomic.fna	0.0021769765196082	0.0020059646111914		1970623.0	6.0	5.0	0	0.0501576534394029	3.574109203972798e-05	0.0	0.0019204238885934		0.0	0.0		False					0.0	0.0	0.0	0.0	21	33	0.9700949490879904	97	0.0
GCA_014651235.1_ASM1465123v1_genomic.fna	0.0041246154210036	0.0016587006582039	0.0035012498438118	1648881.0	58.0	3.0	0	0.1197857938008696	9.361465407328656e-05	0.0001510115041655	0.0036354112500145	0.0	0.9799196787148594	0.9799196787148594		False					5.0	5.0	5.0	1.0	34	44	0.9551268010755352	138	6.0
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.1160372754360839	0.0109483727046697	0.019902516305695	2817405.0	50.0	11.0	0	1.8581658035555413	0.0011090011746883	0.0063870831492099	0.0973865715776678	0.0069792620998495	0.9786607390941928	0.987885523756599		False	1954.0	52.692425793244624	0.2534262831241775	0.9422430337697943	384.0	218.0	205.0	761.0	1644	3469	0.9409628012800086	8924	966.0
GCA_900557215.1_UMGS2022_genomic.fna	0.3844106572007367	0.0707803537344866	0.0043077156068558	1195586.0	44.0	34.0	0	3.285768348350629	0.0030161359802575	0.0162915925746872	0.2878271358483544	0.0029885682795745	0.983211828729849	0.9874217065407126		False	492.0	43.61788617886179	0.6847400578622006	1.0	327.0	245.0	244.0	193.0	2207	3406	0.9784019430918726	8552	437.0
GCF_000014425.1_ASM1442v1_genomic.fna	0.0893684410566101	0.0184405287273802	0.0013643020810354	1894360.0	1.0	1.0	0	1.0740581460671743	0.0007804041629025	0.0057687028864629	0.0758790646145118	0.0	0.9906661786237188	0.9907576866764274		False					102.0	101.0	101.0	10.0	881	1427	0.9634004445031376	4734	111.0
