genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCA_001311765.1_ASM131176v1_genomic.fna	0.0013529595558383	0.0011708208925386		2025929.0	114.0	8.0	0	0.0412197004650917	2.9123963675794662e-05	0.0	0.0011939499617094		0.0	0.0		False					0.0	0.0	0.0	0.0	11	14	0.9697314739365184	0.0	35
GCA_001435375.1_ASM143537v1_genomic.fna	0.0159111152083228	0.0141100743056468		1475258.0	31.0	17.0	0	0.1408337491810382	0.000116194993898	0.0	0.0139512808809677		0.0	0.0		False					0.0	0.0	0.0	0.0	113	299	0.948936650142566	0.0	655
GCA_002299975.1_ASM229997v1_genomic.fna	0.0004544328199614	0.0002637558326578		1190495.0	150.0	1.0	0	0.0286233206293212	2.657042895335475e-05	0.0	0.0004011836843219		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9736488138909268	0.0	7
GCA_004556255.1_ASM455625v1_genomic.fna	0.0486109606845012	0.0419013321780569	0.0	1477280.0	211.0	111.0	0	0.2500964710288331	0.000208770753669	7.446117188345597e-06	0.042015306105391	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	310	367	0.9676251041589028	0.0	755
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.3997927170570081	0.0106938832010307	0.0211371148112596	2817405.0	50.0	9.0	0	6.029010721159717	0.0035982687654573	0.0072282827637489	0.2974347286673515	0.0143527077720927	0.9751534495457892	0.9885096980112938		False	10271.0	98.91412715412326	0.2194559048390386	0.939441080063246	506.0	234.0	221.0	1146.0	4797	6635	0.9472644114349708	1367.0	15657
GCA_900557215.1_UMGS2022_genomic.fna	0.0043769331524457	0.002614617434463	0.0	1195586.0	44.0	7.0	0	0.1084253592327778	9.952790108240337e-05	0.0001430260976625	0.0038573731226799	0.0	0.9766081871345028	0.9766081871345028		False					4.0	4.0	4.0	0.0	22	24	0.980197781448154	4.0	60
GCF_000016825.1_ASM1682v1_genomic.fna	0.0029345605010557	0.0026089983186788		1999618.0	1.0	1.0	0	0.0598116223690582	4.2299369353362886e-05	0.0	0.0025878626177318		0.0	0.0		False					0.0	0.0	0.0	0.0	25	31	0.9787074289016542	0.0	71
GCF_000146325.1_ASM14632v1_genomic.fna	0.000197650125307	0.000197650125307		1942827.0	4.0	1.0	0	0.0140603146365183	1.0089450623314114e-05	0.0	0.0001745098320335		0.0	0.0		False					0.0	0.0	0.0	0.0	2	3	0.9341328311903494	0.0	8
GCF_000159315.1_ASM15931v1_genomic.fna	9.040664246267692e-05	9.040664246267692e-05		2721039.0	113.0	1.0	0	0.0080987144534902	4.9301469558263685e-06	0.0	7.982587903954119e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	0.0	3
GCF_000159355.1_ASM15935v1_genomic.fna	0.0007346255179025	0.0007346255179025		1780499.0	32.0	4.0	0	0.0271428089617972	2.037820781761528e-05	0.0	0.0006484639885971		0.0	0.0		False					0.0	0.0	0.0	0.0	7	8	0.98329930322477	0.0	25
