genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCA_000615245.1_ASM61524v1_genomic.fna	1.8399621376680068e-05	1.8399621376680068e-05		2934843.0	63.0	1.0	0	0.0042986759112962	2.514644603251092e-06	0.0	1.62467336960459e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9579538554948392	7	0.0
GCA_001311425.1_ASM131142v1_genomic.fna	0.0001900697841877	0.0001900697841877		3009421.0	108.0	2.0	0	0.0138349996093347	8.003905201456432e-06	0.0	0.0001678175364994		0.0	0.0		False					0.0	0.0	0.0	0.0	3	10	0.9494503596319566	21	0.0
GCA_001311745.1_ASM131174v1_genomic.fna	0.0128170335290047	0.0005016021291911	0.0040222583623136	2501983.0	141.0	4.0	0	1.0164478529957108	0.000646255705473	0.0001962443389903	0.0112536392911996	0.0050088235122316	1.0	1.0		False	1.0	20.0	0.0257142857142858	0.2142857142857143	0.0	0.0	0.0	3.0	162	166	0.9812151185620136	400	3.0
GCA_001311765.1_ASM131176v1_genomic.fna	0.1810058496620562	0.0025928845482738	0.0086206387636557	2025929.0	114.0	11.0	0	6.708982803263243	0.0047402617985844	0.0013006378802021	0.1477097705387848	0.0043455491338792	0.9772296015180264	0.9821631878557876		False	70.0	74.88571428571429	0.4986929726515025	0.9061370204137013	60.0	47.0	46.0	47.0	1805	2196	0.9620490132670452	5086	93.0
GCA_001435375.1_ASM143537v1_genomic.fna	3.6944439548878902	0.0335493859379172	0.0032175486726224	1475258.0	31.0	26.0	0	66.52563011702838	0.0548870226807106	0.0152441132330751	0.9616957342673548	0.0029024320839961	0.9951976521855128	0.9959091111209925		False	85.0	64.48235294117647	0.3110802081378037	0.8214223645174157	108.0	92.0	92.0	67.0	26717	34389	0.983709044514838	74537	159.0
GCA_002299975.1_ASM229997v1_genomic.fna	0.0483748356775962	0.0029701930709494	0.0076138239893419	1190495.0	150.0	7.0	0	2.29261732264652	0.0021281886360245	0.000608990377952	0.0418155470235993	0.0022091141966233	0.9820689655172412	0.9848275862068964		False					13.0	11.0	11.0	7.0	299	305	0.9799070390052572	667	18.0
GCA_002418005.1_ASM241800v1_genomic.fna	0.0008933301121832	0.0004547506001678	0.0	2040679.0	99.0	4.0	0	0.0477182851357763	3.356717400855171e-05	4.9003297431879815e-06	0.0007884994598503	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	11	13	0.9700165937014548	30	0.0
GCA_002418055.1_ASM241805v1_genomic.fna	0.000877082270134	0.0001691973096713	0.0021367522386404	1093398.0	56.0	1.0	0	0.072320365682847	6.951962977385197e-05	0.000118895406796	0.0007741638249647	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	7	7	0.9988290398126464	15	0.0
GCA_003482405.1_ASM348240v1_genomic.fna	0.0001511354744334	0.0001511354744334		2348886.0	347.0	1.0	0	0.0124784858662917	8.265012640185278e-06	0.0	0.0001334437195193		0.0	0.0		False					0.0	0.0	0.0	0.0	2	3	0.9638839720896824	6	0.0
GCA_003666485.1_ASM366648v1_genomic.fna	0.0022734361529623	0.0007326269892162	0.0035469199671889	3097074.0	5.0	4.0	0	0.1370339152131399	7.787937726287099e-05	0.0001598282766249	0.0020054305547128	0.0	0.9838383838383836	0.9858585858585858		False					8.0	7.0	7.0	2.0	39	46	0.974345610449612	111	9.0
GCA_004556255.1_ASM455625v1_genomic.fna	0.0171802231127477	0.0018026372793241	0.0019960179528355	1477280.0	211.0	7.0	0	0.5759858784616343	0.0004808104866672	0.0008901494638795	0.0150556501384215	0.0	0.9977186311787072	0.9977186311787072		False					3.0	3.0	3.0	3.0	131	138	0.9790354613203428	291	6.0
GCA_009809575.1_ASM980957v1_genomic.fna	0.000602347582465	0.0005444978567691		1970623.0	6.0	3.0	0	0.0267977850981598	1.9095432859739144e-05	0.0	0.000531731495991		0.0	0.0		False					0.0	0.0	0.0	0.0	8	11	0.9671009071416348	40	0.0
GCA_014651235.1_ASM1465123v1_genomic.fna	0.0007065397684854	0.0005070105119775		1648881.0	58.0	4.0	0	0.0333605314182185	2.607182796324933e-05	0.0	0.000623680046269		0.0	0.0		False					0.0	0.0	0.0	0.0	6	11	0.9708140698448564	33	0.0
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.1605917502098562	0.0114218580573257	0.0218943632588838	2817405.0	50.0	11.0	0	2.565473297256609	0.0015311404907167	0.0060598316535961	0.1322073847881322	0.011983083781473	0.9761611901833304	0.9869970128272711		False	2822.0	53.09390503189228	0.2020046099047125	0.929317127158028	407.0	222.0	211.0	844.0	2325	4538	0.9391674746556072	10808	1055.0
GCA_900554745.1_UMGS1753_genomic.fna	0.0006638448139813	0.0002935054617371		1301509.0	201.0	1.0	0	0.0435973899378117	3.881949798820572e-05	0.0	0.0005860032037607		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9806966254594052	11	0.0
GCA_900557215.1_UMGS2022_genomic.fna	0.2985347770883901	0.0365410769279666	0.0097454522484193	1195586.0	44.0	24.0	0	4.516550863505495	0.0041459196516152	0.0088684544650071	0.2317239790835743	0.0035967444270549	0.977081957936433	0.9846269923606528		False	189.0	59.8042328042328	0.5248432969654091	0.973874314618565	243.0	163.0	160.0	190.0	1761	3505	0.9765488512533772	9499	350.0
GCF_000014425.1_ASM1442v1_genomic.fna	0.1053041660508034	0.0209162989083384	0.002983571032273	1894360.0	1.0	1.0	0	1.0816292850841966	0.0007859053067916	0.0071126924132688	0.0887915365288853	0.0	0.9962149324625204	0.9964375834941368		False	1.0	19.0	0.206611570247935	0.4545454545454546	51.0	48.0	48.0	19.0	1045	1392	0.974337581228742	3427	67.0
GCF_000014445.1_ASM1444v1_genomic.fna	0.0034820930905887	0.0028919486473166		2075763.0	2.0	2.0	0	0.0692092613016565	4.804158016472276e-05	0.0	0.0030699661860416		0.0	0.0		False					0.0	0.0	0.0	0.0	39	42	0.9861413575247532	108	0.0
GCF_000016825.1_ASM1682v1_genomic.fna	0.8037705201693524	0.2109592932250059	0.0043193470071882	1999618.0	1.0	1.0	0	5.599510594661431	0.0039600291291242	0.0345636016479147	0.508222730524541	0.0045125209951838	0.9892641143617792	0.9902624649130422		False	308.0	76.75324675324676	0.2777766547311986	0.9398448206771086	742.0	673.0	668.0	347.0	8037	9879	0.9740782449046834	22015	1015.0
GCF_000092505.1_ASM9250v1_genomic.fna	0.0046803029993048	0.0029988766701858	0.0032033377854281	2101787.0	6.0	4.0	0	0.1410939126669386	9.735046800358094e-05	8.992347940110012e-05	0.0041241796643409	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	53	73	0.9699699002540776	277	0.0
GCF_000146325.1_ASM14632v1_genomic.fna	0.0049222087195617	0.0045613942981026		1942827.0	4.0	2.0	0	0.0754568548175359	5.41465984619411e-05	0.0	0.0043368787618409		0.0	0.0		False					0.0	0.0	0.0	0.0	49	61	0.9640406353285672	141	0.0
GCF_000159215.1_ASM15921v1_genomic.fna	0.1121593139814836	0.0272173882769461	0.0115110809136949	1867005.0	74.0	31.0	0	1.2476300491510943	0.0009167299439153	0.0025672132640244	0.0942905087979166	0.001697064063823	0.982683079490924	0.9874817442103068		False	73.0	50.917808219178085	0.3962244238680535	0.9734878629218466	83.0	60.0	57.0	100.0	1172	1728	0.9704905850219632	6743	157.0
GCF_000159315.1_ASM15931v1_genomic.fna	0.1064876321140564	0.0005824980825339	0.0042839696372511	2721039.0	113.0	4.0	0	7.427568546505342	0.0045215823658239	0.0004027873176385	0.0897432525012057	0.003924023353998	0.999087591240876	1.0		False	7.0	13.714285714285714	0.7951404381251052	1.0	1.0	0.0	0.0	6.0	1355	1363	0.9715926230863636	2853	6.0
GCF_000159355.1_ASM15935v1_genomic.fna	6.135096397133612	0.6862929998837405	0.0038969993993747	1780499.0	32.0	14.0	3	10.494112497646457	0.0078787426032236	0.430142336502295	0.9955608400401444	0.0029377036745757	0.994625705735192	0.9962617579008392		False	706.0	45.51133144475921	0.4455288590972993	0.964445714593466	4116.0	2863.0	2850.0	3855.0	53959	56869	0.9739686027853506	120066	6705.0
GCF_000159435.1_ASM15943v1_genomic.fna	1.9843155073263543	0.6108599864062404	0.0066906182499147	1877332.0	112.0	76.0	1	8.634335812922075	0.006339646699859	0.0440476165110912	0.8265993720018874	0.0016773236641385	0.9954771924732744	0.9975088279398248		False	1731.0	64.59503177354131	0.2835775604531749	0.9140629650702092	374.0	206.0	194.0	868.0	19410	23224	0.96904697041743	72399	1062.0
GCF_000160575.1_ASM16057v1_genomic.fna	0.1688148254009775	0.1193587792889992	0.0080464239223443	1980223.0	13.0	11.0	0	0.6870941966990332	0.0004885900720865	0.0018710013973173	0.1384855851019493	0.0	0.9881241565452088	0.992442645074224		False	9.0	21.55555555555556	0.9049382716049382	1.0	44.0	28.0	28.0	44.0	1657	1964	0.9816328732735576	4213	72.0
GCF_000160835.1_ASM16083v1_genomic.fna	0.078138569870285	0.0225155630128325	0.0033306217893612	2302896.0	20.0	9.0	0	1.889400826874944	0.0012461333905338	0.0027435020947537	0.0666699199889394	0.0002665457187392	0.9859132636910412	0.9863880974992084		False					89.0	86.0	85.0	9.0	918	1120	0.975264424757056	2420	94.0
GCF_000160855.1_ASM16085v1_genomic.fna	0.4203645286358088	0.0233566368501748	0.0070213634096328	2020582.0	49.0	19.0	0	5.828027492738685	0.0041099752383913	0.0093478017719646	0.3100815513825897	0.0060998025825029	0.9794049131723844	0.984699279966116		False	705.0	61.30354609929078	0.7299659181296301	0.988832301267034	389.0	289.0	286.0	280.0	4229	6168	0.9582780946808996	14303	566.0
GCF_000160875.1_ASM16087v1_genomic.fna	0.0047415213411507	0.0008969599631823	0.0045340000960054	1277649.0	12.0	2.0	0	0.2621511459290713	0.0002321423812094	0.000224631334584	0.004178011069414	0.0	0.9651567944250844	0.968641114982576		False					10.0	9.0	9.0	3.0	32	52	0.9682701431397523	137	12.0
GCF_000161935.1_ASM16193v1_genomic.fna	0.0194833903011248	0.0073437171353592	0.0015675612117932	1725829.0	12.0	7.0	0	0.2938253174961788	0.0002238167792238	0.0011994235813629	0.0170566926944213	0.0	0.9917874396135264	0.9917874396135264		False					17.0	17.0	17.0	0.0	174	218	0.9703764017722704	507	17.0
GCF_000165675.1_ASM16567v1_genomic.fna	0.0005778015596371	0.0005655987811864		1638971.0	30.0	1.0	0	0.0245766057200344	1.9231192069034145e-05	0.0	0.000510068647895		0.0	0.0		False					0.0	0.0	0.0	0.0	6	18	0.9490549850889328	55	0.0
GCF_000166715.1_ASM16671v1_genomic.fna	0.0129322258786551	0.0007587055716578	0.007933879385189	1957281.0	43.0	3.0	0	0.7394931226667598	0.0005297357790571	0.0003254514809064	0.0113542043592006	0.0013900712026772	0.998430141287284	1.0		False	49.0	42.71428571428572	0.137218729784499	1.0	1.0	0.0	0.0	19.0	122	126	0.9622472607838376	286	19.0
GCF_000166735.1_ASM16673v1_genomic.fna	0.0107123835118585	0.0014725284671431	0.0081282096634002	2298088.0	893.0	5.0	0	0.6330561168189746	0.0004344326095143	0.0003663915394014	0.0094144386951012	0.0033811323297848	0.973871733966746	0.9774346793349168		False					22.0	19.0	19.0	7.0	127	176	0.9835180287757652	447	26.0
GCF_000178475.1_ASM17847v1_genomic.fna	0.4519277572906647	0.0176375221799499	0.0043277682995811	1540806.0	73.0	18.0	0	5.681266688133456	0.0045987387694909	0.0107742311491517	0.3290443299469979	0.0038988240329813	0.9877115836395398	0.9896994156978496		False	380.0	70.04736842105264	0.4884954098344797	0.9785685676812292	204.0	171.0	171.0	139.0	3356	3790	0.9560665246176956	8214	310.0
GCF_000193635.1_ASM19363v1_genomic.fna	0.0258212650737297	0.0111171655542166	0.0032885531547764	2317857.0	72.0	33.0	0	0.7315089732573039	0.0004819132882512	0.0004676733724297	0.0225422172522068	0.0070492754811826	0.977859778597786	0.9797047970479704		False	11.0	86.9090909090909	0.1237665709109893	0.9115384615384616	24.0	22.0	22.0	9.0	293	310	0.9782169044291322	641	31.0
GCF_000237995.1_ASM23799v2_genomic.fna	0.0093668210874002	0.002972519106344	0.0038603556229164	1978793.0	9.0	8.0	0	0.2514255465634673	0.0001788162351743	0.0005776248450444	0.0082367932062246	0.0	1.0	1.0		False					0.0	0.0	0.0	4.0	97	111	0.9841580007038464	281	4.0
GCF_000241055.1_ASM24105v1_genomic.fna	0.0002518675654285	0.0001992142166212		1842238.0	2.0	1.0	0	0.0188994276979447	1.3925893090249594e-05	0.0	0.0002223743314356		0.0	0.0		False					0.0	0.0	0.0	0.0	4	7	0.9708815794794684	19	0.0
GCF_000255495.1_ASM25549v2_genomic.fna	0.0958151956591638	0.0026469846145157	0.0078502227023912	2195706.0	220.0	5.0	0	2.987146711861885	0.0020364098484937	0.0017260962988669	0.0811246641319733	0.0074757966382372	0.987335092348285	0.99155672823219		False	100.0	81.29	0.5139837378236354	0.998093119338948	48.0	32.0	32.0	59.0	1019	1147	0.9453267362544728	2548	91.0
GCF_000260415.1_ASM26041v1_genomic.fna	0.0067286877456917	0.0014647739947206	0.0072350132768436	2652969.0	122.0	7.0	0	0.2653197748314867	0.0001636309641346	0.0004447846921694	0.0059238158807815	0.0	0.9923728813559322	0.9940677966101696		False					9.0	7.0	7.0	10.0	96	126	0.963866550809564	311	17.0
GCF_000260435.1_ASM26043v1_genomic.fna	0.0127015624728726	0.0006134405203827	0.0061913349360536	3110326.0	113.0	5.0	0	0.9424697607218648	0.0005363198319652	0.0003404787793948	0.0111528206406092	0.001530565211971	0.9943342776203966	0.9971671388101984		False	21.0	7.904761904761905	0.3842537375547401	0.9123109654418952	6.0	3.0	3.0	12.0	200	206	0.9804407778973993	491	15.0
GCF_000277645.1_ASM27764v1_genomic.fna	0.0075526044859856	0.0033066503175355	0.0092646748997039	1728940.0	17.0	7.0	0	0.1778586013499409	0.0001353980728615	0.0004274295232917	0.0066467616668284	0.0	0.9918809201623814	0.9932341001353178		False					6.0	5.0	5.0	6.0	72	79	0.9642939347072635	206	11.0
GCF_000296835.1_ASM29683v1_genomic.fna	0.0388489395192763	0.0033706146094541	0.0033217131713479	1928135.0	36.0	12.0	0	1.388213297263548	0.0010016130591956	0.0012265738654191	0.0337219150669848	0.0003709458268262	0.9733615221987316	0.974630021141649		False	3.0	11.333333333333334	0.5583795013850418	0.8157894736842106	63.0	60.0	60.0	8.0	382	817	0.9565875920810624	1933	68.0
GCF_000296855.1_ASM29685v1_genomic.fna	1.092845408477248	0.0239873556311754	0.0093559649920092	1927182.0	96.0	32.0	0	15.755909660742656	0.0114066064875567	0.0137241838082754	0.6190101313525138	0.006507020023563	0.9732693107489886	0.9815872055654278		False	2479.0	81.09519967728923	0.5364613603144993	0.961225746136648	707.0	487.0	480.0	560.0	10259	19719	0.9569480868963676	45617	1040.0
GCF_000297025.1_ASM29702v1_genomic.fna	0.9090305542464094	0.0167434835136805	0.0056813940293357	1905398.0	30.0	16.0	0	10.533544144267262	0.007643049033597	0.0136265494138232	0.5518709273190193	0.0048766493153279	0.9948775227237714	0.9963796025265752		False	907.0	68.60418963616317	0.4850597959782217	0.9561027591582808	133.0	94.0	90.0	255.0	8447	9009	0.9706271586209104	19629	345.0
GCF_000297375.1_ASM29737v1_genomic.fna	0.008264516299269	0.0024569510805357	0.0068842637940156	2008587.0	106.0	12.0	0	0.3126191784435046	0.0002217555532654	0.0004585312958811	0.0072710052970721	0.0	0.997828447339848	1.0		False					2.0	0.0	0.0	6.0	88	97	0.9676743743306366	207	6.0
GCF_000349725.1_ASM34972v1_genomic.fna	0.0278352786291872	0.0021074510897852	0.0027815727960495	2351656.0	54.0	7.0	0	1.4016221218976888	0.000916101695455	0.0005804420374408	0.0242789579843255	0.0013895342677191	0.986080586080586	0.986080586080586		False					19.0	19.0	19.0	0.0	339	386	0.950688970630876	931	19.0
GCF_000372485.1_ASM37248v1_genomic.fna	9.438408914462037e-05	9.438408914462037e-05		1737581.0	28.0	1.0	0	0.0097303799716127	7.39364106779161e-06	0.0	8.333767793744506e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9897260273972602	4	0.0
